#CODE;ENGLISH;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
b_llanelwedd;Llanelwedd;Llanelwedd;Llanelwedd;;Llanelwedd;;;;;;;;;x
b_llangeitho;Llangeitho;Llangeitho;Llangeitho;;Llangeitho;;;;;;;;;x
b_llangelynin;Llangelynin;Llangelynin;Llangelynin;;Llangelynin;;;;;;;;;x
b_llangorse;Llangorse;Llangorse;Llangorse;;Llangorse;;;;;;;;;x
b_llanidoes;Llanidoes;Llanidoes;Llanidoes;;Llanidoes;;;;;;;;;x
b_llysdinam;Llysdinam;Llysdinam;Llysdinam;;Llysdinam;;;;;;;;;x
b_loanga;Loanga;Loanga;Loanga;;;;;;;;;;;x
b_loanga_adj;Loangan;Loangais;Loanganisch;;;;;;;;;;;x
b_lochardil;Lochardil;Lochardil;Lochardil;;Lochardil;;;;;;;;x;
b_lochardil_adj;Lochardil;Lochardil;Lochardil;;Lochardil;;;;;;;;;x
b_lochem;Lochem;Lochem;Lochem;;Lochem;;;;;;;;;x
b_lochinver;Lochinver;Lochinver;Lochinver;;;;;;;;;;;x
b_lochinver_adj;Lochinverner;Lochinverner;Lochinverner;;Lochinverner;;;;;;;;;x
b_lohn;Lohn;Lohn;Lohn;;Lohn;;;;;;;;;x
b_losinj;Losinj;Losinj;Losinj;;Losinj;;;;;;;;;x
b_louga;Louga;Louga;Louga;;;;;;;;;;x;
b_louga_adj;Lougan;Louganais;Lougisch;;;;;;;;;;;x
b_lourdes;Lourdes;Lourdes;Lourdes;;Lourdes;;;;;;;;;x
b_lukavete;Lukavete;Lukavete;Lukavete;;Lukavete;;;;;;;;;x
b_lurgan;Lurgan;Lurgan;Lurgan;;Lurgan;;;;;;;;;x
b_macerata;Macerata;Macerata;Macerata;;Macerata;;;;;;;;;x
b_maidenhead;Maidenhead;Maidenhead;Maidenhead;;Maidenhead;;;;;;;;;x
b_male;Male;Male;Male;;Male;;;;;;;;;x
b_mallare;Mallare;Mallare;Mallare;;Mallare;;;;;;;;;x
b_malmedy;Malmedy;Malmedy;Malmedy;;Malmedy;;;;;;;;;x
b_manchester;Manchester;Manchester;Manchester;;Manchester;;;;;;;;;x
b_marciana;Marciana;Marciana;Marciana;;Marciana;;;;;;;;;x
b_marennes;Marennes;Marennes;Marennes;;Marennes;;;;;;;;;x
b_maribo;Maribo;Maribo;Maribo;;;;;;;;;;;x
b_maribo_adj;Mariboan;Mariboen;Mariboisch;;;;;;;;;;;x
b_marvieu;Marvieu;Marvieu;Marvieu;;Marvieu;;;;;;;;;x
b_matam;Matam;Matam;Matam;;;;;;;;;;;x
b_matam_adj;Matam;Matamois;Matamisch;;;;;;;;;;;x
b_mauro;Mauro;Mauro;Mauro;;Mauro;;;;;;;;;x
b_mauro_adj;Mauroan;Mauroan;Mauroan;;Mauroan;;;;;;;;;x
b_mbissel;Mbissel;Mbissel;Mbissel;;;;;;;;;;;x
b_mbissel_adj;Mbisselian;Mbisselien;Mbisselianisch;;;;;;;;;;;x
b_mboul;Mboul;Mboul;Mboul;;;;;;;;;;;x
b_mboul_adj;Mbouli;Mboulais;Mboulisch;;;;;;;;;;;x
b_mbour;Mbour;Mbour;Mbour;;;;;;;;;;;x
b_mbour_adj;Mbouri;Mbourais;Mbourisch;;;;;;;;;;;x
b_meliteieis;Meliteieis;Meliteieis;Meliteieis;;Meliteieis;;;;;;;;;x
b_mencetic;Mencetic;Mencetic;Mencetic;;Mencetic;;;;;;;;;x
b_merthyr_tydfil;Merthyr Tydfil;Merthyr Tydfil;Merthyr Tydfil;;Merthyr Tydfil;;;;;;;;;x
b_mokros;Mokros;Mokros;Mokros;;Mokros;;;;;;;;;x
b_momperone;Momperone;Momperone;Momperone;;Momperone;;;;;;;;;x
b_mondovi;Mondovi;Mondovi;Mondovi;;Mondovi;;;;;;;;;x
b_monkstown;Monkstown;Monkstown;Monkstown;;Monkstown;;;;;;;;;x
b_montegioco;Montegioco;Montegioco;Montegioco;;Montegioco;;;;;;;;;x
b_montorgueil;Mont-Orgueil;Mont-Orgueil;Mont-Orgueil;;Mont-Orgueil;;;;;;;;;x
b_mopti;Mopti;Mopti;Mopti;;;;;;;;;;;x
b_mopti_adj;Mopti;Mopti;Moptisch;;;;;;;;;;;x
b_morfil;Morfil;Morfil;Morfil;;;;;;;;;;;x
b_morfil_adj;Morfil;Morfile;Morfilisch;;;;;;;;;;;x
b_morosini;Morosini;Morosini;Morosini;;Morosini;;;;;;;;;x
b_morosini_adj;Morosinian;Morosinian;Morosinian;;Morosinian;;;;;;;;;x
b_musco;Musco;Musco;Musco;;Musco;;;;;;;;;x
b_musco_adj;Muscon;Muscon;Muscon;;Muscon;;;;;;;;;x
b_naa_bwewaa;Naa Bwewaa;Naa Bwewaa;Naa Bwewaa;;;;;;;;;;;x
b_naa_bwewaa_adj;Naa Bwewaan;Naa Bwewaais;Naa Bwewisch;;;;;;;;;;;x
b_nakskov;Nakskov;Nakskov;Nakskov;;;;;;;;;;;x
b_nakskov_adj;Nakskovian;Nakskovite;Nakskovisch;;;;;;;;;;;x
b_navan;Navan;Navan;Navan;;Navan;;;;;;;;;x
b_nder;Nder;Nder;Nder;;;;;;;;;;;x
b_nder_adj;Nderi;Nderi;Nderisch;;;;;;;;;;;x
b_ndiangue;Ndiangue;Ndiangue;Ndiangue;;;;;;;;;;;x
b_ndiangue_adj;Ndiangue;Ndianguais;Ndianguisch;;;;;;;;;;;x
b_nebouzan;Nebouzan;Nebouzan;Nebouzan;;Nebouzan;;;;;;;;;x
b_nema;Nema;Nema;Nema;;;;;;;;;;;x
b_nema_adj;Neman;Neman;Neman;;;;;;;;;;;x
b_newcastlewest;Newcastlewest;Newcastlewest;Newcastlewest;;Newcastlewest;;;;;;;;;x
b_newry;Newry;Newry;Newry;;Newry;;;;;;;;;x
b_new_persepolis;New Persepolis;Nouveau Persepolis;Neupersepolis;;Nueva Persepolis;;;;;;;;;x
b_ngoui;Ngoui;Ngoui;Ngoui;;;;;;;;;;;x
b_ngoui_adj;Ngoui;Ngoui;Ngouisch;;;;;;;;;;;x
b_nguekokh;Nguekokh;Nguekokh;Nguekokh;;;;;;;;;;;x
b_nguekokh_adj;Nguekokh;Nguekokhe;Nguekokhisch;;;;;;;;;;;x
b_niafunke;Niafunke;Niafunke;Niafunke;;;;;;;;;;;x
b_niafunke_adj;Niafunke;Niafunkais;Niafunkisch;;;;;;;;;;;x
b_niono;Niono;Niono;Niono;;;;;;;;;;;x
b_niono_adj;Niono;Nioni;Nionisch;;;;;;;;;;;x
b_nizza;Nizza;Nizza;Nizza;;Nizza;;;;;;;;;x
b_noli;Noli;Noli;Noli;;Noli;;;;;;;;;x
b_nouakchott;Nouakchott;Nouakchott;Nouakchott;;;;;;;;;;;x
b_nouakchott_adj;Nouakchotti;Nouakchottois;Nouakchottisch;;;;;;;;;;;x
b_nouvion;Nouvion;Nouvion;Nouvion;;Nouvion;;;;;;;;;x
b_nuarungu;Nuarungu;Nuarungu;Nuarungu;;;;;;;;;;;x
b_nuarungu_adj;Nuarungi;Nuarungute;Nuarungisch;;;;;;;;;;;x
b_nucetto;Nucetto;Nucetto;Nucetto;;Nucetto;;;;;;;;;x
b_nuoro;Nuoro;Nuoro;Nuoro;;Nuoro;;;;;;;;;x
b_nursa;Ortona;Ortona;Ortona;;;;;;;;;;x;
b_nursa_adj;Ortonan;Ortonais;Ortonisch;;;;;;;;;;x;
b_nyemina;Nyemina;Nyemina;Nyemina;;;;;;;;;;;x
b_nyemina_adj;Nyemina;Nyeminais;Nyeminisch;;;;;;;;;;;x
b_nykobing_falster;Nykøbing Falster;Nykøbing Falster;Nykøbing Falster;;;;;;;;;;;x
b_nykobing_falster_adj;Nykøbing Falsterian;Nykøbing Falsterien;Nykøbing Falsterisch;;;;;;;;;;;x
b_ohey;Ohey;Ohey;Ohey;;Ohey;;;;;;;;;x
b_orcofeglino;Orco Feglino;Orco Feglino;Orco Feglino;;Orco Feglino;;;;;;;;;x
b_orsoleo;Orsoleo;Orsoleo;Orsoleo;;Orsoleo;;;;;;;;;x
b_orsoleo_adj;Orsoleon;Orsoleon;Orsoleon;;Orsoleon;;;;;;;;;x
b_ortonovo;Ortonovo;Ortonovo;Ortonovo;;Ortonovo;;;;;;;;;x
b_orval;Orval;Orval;Orval;;Orval;;;;;;;;;x
b_ostrok;Ostrok;Ostrok;Ostrok;;Ostrok;;;;;;;;;x
b_ouadane;Ouadane;Ouadane;Ouadane;;;;;;;;;;;x
b_ouadane_adj;Ouadane;Ouadane;Ouadanisch;;;;;;;;;;;x
b_oualata;Oualata;Oualata;Oualata;;;;;;;;;;;x
b_oualata_adj;Oualatan;Oualatani;Oualatanisch;;;;;;;;;;;x
b_ouallam;Ouallam;Ouallam;Ouallam;;;;;;;;;;;x
b_ouallam_adj;Ouallami;Ouallami;Ouallamisch;;;;;;;;;;;x
b_ovada;Ovada;Ovada;Ovada;;Ovada;;;;;;;;;x
b_ozieri;Ozieri;Ozieri;Ozieri;;Ozieri;;;;;;;;;x
b_participazio;Participazio;Participazio;Participazio;;Participazio;;;;;;;;;x
b_participazio_adj;Participazion;Participazion;Participazion;;Participazion;;;;;;;;;x
b_pasnan;Pasnan;Pasnan;Pasnan;;Pasnan;;;;;;;;;x
b_pat_luneburg;Pat-Luneburg;Pat-Luneburg;Pat-Luneburg;;Pat-Luneburg;;;;;;;;;x
b_pat_luneburg_adj;Pat-Luneburgian;Pat-Luneburgian;Pat-Luneburgian;;Pat-Luneburgian;;;;;;;;;x
b_perche;Perche;Perche;Perche;;Perche;;;;;;;;;x
b_perlo;Perlo;Perlo;Perlo;;Perlo;;;;;;;;;x
b_pizzicolli;Pizzicolli;Pizzicolli;Pizzicolli;;Pizzicolli;;;;;;;;;x
b_podor;Podor;Podor;Podor;;;;;;;;;;;x
b_podor_adj;Podor;Pordore;Podorisch;;;;;;;;;;;x
b_polkarios;Polkarios;Polkarios;Polkarios;;Polkarios;;;;;;;;;x
b_polkarios_adj;Polkariosa;Polkariosa;Polkariosa;;Polkariosa;;;;;;;;;x
b_ponziane;Ponziane;Ponziane;Ponziane;;Ponziane;;;;;;;;;x
b_portadown;Portadown;Portadown;Portadown;;Portadown;;;;;;;;;x
b_portmahomack;Port Mahomack;Port Mahomack;Port Mahomack;;Port Mahomack;;;;;;;;;x
b_portmahomack_adj;Mahomackian;Mahomackian;Mahomackian;;Mahomackian;;;;;;;;;x
b_portoazzurro;Porto Azzurro;Porto Azzurro;Porto Azzurro;;Porto Azzurro;;;;;;;;;x
b_portocervo;Porto Cervo;Porto Cervo;Porto Cervo;;Porto Cervo;;;;;;;;;x
b_positano;Positano;Positano;Positano;;Positano;;;;;;;;;x
b_praiano;Praiano;Praiano;Praiano;;Praiano;;;;;;;;;x
b_rab;Rab;Rab;Rab;;Rab;;;;;;;;;x
b_rachid;Rachid;Rachid;Rachid;;Rachid;;;;;;;;;x
b_ravello;Ravello;Ravello;Ravello;;Ravello;;;;;;;;;x
b_recco;Recco;Recco;Recco;;Recco;;;;;;;;;x
b_rhastotza;Rhastotza;Rhastotza;Rhastotza;;Rhastotza;;;;;;;;;x
b_risan;Risan;Risan;Risan;;Risan;;;;;;;;;x
b_rissani;Rissani;Rissani;Rissani;;;;;;;;;;;x
b_rissani_adj;Rissanian;Rissanien;Rissanisch;;;;;;;;;;;x
b_rivory;Rivory;Rivory;Rivory;;Rivory;;;;;;;;;x
b_rkiz;Rkiz;Rkiz;Rkiz;;;;;;;;;;;x
b_rkiz_adj;Rkizi;Rkizi;Rkizisch;;;;;;;;;;;x
b_rochefort;Rochefort;Rochefort;Rochefort;;Rochefort;;;;;;;;;x
b_rohan;Rohan;Rohan;Rohan;;Rohan;;;;;;;;;x
b_saintdenisdoleron;Saint-Denis-d'Oléron;Saint-Denis-d'Oléron;Saint-Denis-d'Oléron;;Saint-Denis-d'Oléron;;;;;;;;;x
b_sainthelier;Saint-Hélier;Saint-Hélier;Saint-Hélier;;Saint-Hélier;;;;;;;;;x
b_saintpierredoleron;Saint-Pierre-d'Oléron;Saint-Pierre-d'Oléron;Saint-Pierre-d'Oléron;;Saint-Pierre-d'Oléron;;;;;;;;;x
b_saintpierreport;Saint-Pierre-Port;Saint-Pierre-Port;Saint-Pierre-Port;;Saint-Pierre-Port;;;;;;;;;x
b_saintsever;St-Sever;St-Sever;St-Sever;;St-Sever;;;;;;;;;x
b_sainttrojan;Saint-Trojan;Saint-Trojan;Saint-Trojan;;Saint-Trojan;;;;;;;;;x
b_salde;Salde;Salde;Salde;;;;;;;;;;;x
b_salde_adj;Salde;Saldéen;Saldisch;;;;;;;;;;;x
b_sanbartolomeo;San Bartolomeo;San Bartolomeo;San Bartolomeo;;San Bartolomeo;;;;;;;;;x
b_sankore;Sankore;Sankore;Sankore;;;;;;;;;;;x
b_sankore_adj;Sankoran;Sankore;Sankoranisch;;;;;;;;;;;x
b_sansamiano;San Damiano;San Damiano;San Damiano;;San Damiano;;;;;;;;;x
b_santaeularia;Santa Eularia;Santa Eularia;Santa Eularia;;Santa Eularia;;;;;;;;;x
b_santagiusta;Santa Giusta;Santa Giusta;Santa Giusta;;Santa Giusta;;;;;;;;;x
b_santostefano;Santo Stefano;Santo Stefano;Santo Stefano;;Santo Stefano;;;;;;;;;x
b_sarezzano;Sarezzano;Sarezzano;Sarezzano;;Sarezzano;;;;;;;;;x
b_sarzana;Sarzana;Sarzana;Sarzana;;Sarzana;;;;;;;;;x
b_saudarkrokur;Saudárkrókur;Saudárkrókur;Saudárkrókur;;Saudárkrókur;;;;;;;;;x
b_savigny;Savigny;Savigny;Savigny;;Savigny;;;;;;;;;x
b_scoppetta;Scoppetta;Scoppetta;Scoppetta;;Scoppetta;;;;;;;;;x
b_sebenico;Sebenico;Sebenico;Sebenico;;Sebenico;;;;;;;;;x
b_segatori;Segatori;Segatori;Segatori;;Segatori;;;;;;;;;x
b_segou;Segou;Segou;Segou;;;;;;;;;;;x
b_segou_adj;Segou;Segou;Segouisch;;;;;;;;;;;x
b_sekou_amadou;Sekou Amadou;Sekou Amadou;Sekou Amadou;;;;;;;;;;;x
b_sekou_amadou_adj;Sekou Amadou;Sekou Amadou;Sekou Amadisch;;;;;;;;;;;
b_selfoss;Selfoss;Selfoss;Selfoss;;Selfoss;;;;;;;;;x
b_sema;Sema;Sema;Sema;;;;;;;;;;;x
b_sema_adj;Semani;Semani;Semanisch;;;;;;;;;;;x
b_semara;Semara;Semara;Semara;;;;;;;;;;;x
b_semara_adj;Semaran;Semarais;Semaranisch;;;;;;;;;;;x
b_senigallia;Senigallia;Senigallia;Senigallia;;Senigallia;;;;;;;;;x
b_sercq;Sercq;Sercq;Sercq;;Sercq;;;;;;;;;x
b_serekunda;Serekunda;Serekunda;Serekunda;;;;;;;;;;;x
b_serekunda_adj;Serekundan;Serekundais;Serekundanisch;;;;;;;;;;;x
b_sharawrah;Ash Sharawrah;Ash Sharawrah;Ash Scharara;;;;;;;;;;;x
b_sharawrah_adj;Sharawrahi;Sharawrahien;Shararahisch;;Sharawrahia;;;;;;;;;x
b_sidi_yahya;Sidi Yahya;Sidi Yahya;Sidi Yahya;;;;;;;;;;;x
b_sidi_yahya_adj;Sidi Yahya;Sidi Yahyais;Sidi Yahyisch;;;;;;;;;;;x
b_sijilmasa;Sijilmasa;Sijilmasa;Sijilmasa;;;;;;;;;;;x
b_sijilmasa_adj;Sijilmasan;Sijilmasanien;Sijilmasanisch;;;;;;;;;;;x
b_socotra;Socotra;Socotra;Socotra;;;;;;;;;;x
b_socotra_adj;Socotran;Socotréen;Socotrisch;;;;;;;;;;x
b_soumpi;Soumpi;Soumpi;Soumpi;;;;;;;;;;;x
b_soumpi_adj;Soumpi;Soumpi;Soumpisch;;;;;;;;;;;x
b_stubbekobing;Stubbekøbing;Stubbekøbing;Stubbekøbing;;;;;;;;;;;x
b_stubbekobing_adj;Stubbekøbing;Stubbekøbing;Stubbekøbingisch;;;;;;;;;;;x
b_tabacounda;Tabacounda;Tabacounda;Tabacounda;;;;;;;;;;;x
b_tabacounda_adj;Tabacoundan;Tabacoundais;Tabacoundanisch;;;;;;;;;;;x
b_tadmekka;Tadmekka;Tadmekka;Tadmekka;;;;;;;;;;;x
b_tadmekka_adj;Tadmekkan;Tadmekkanais;Tadmekkanisch;;;;;;;;;;;x
b_taghaza;Taghaza;Taghaza;Taghaza;;;;;;;;;;;x
b_taghaza_adj;Taghazan;Taghazani;Taghazan;;;;;;;;;;;x
b_takedda;Takedda;Takedda;Takedda;;;;;;;;;;;x
b_takedda_adj;Takeddan;Takeddaïte;Takeddanisch;;;;;;;;;;;x
b_tenkodogo;Tengkodogo;Tengkodogo;Tengkodogo;;;;;;;;;;;x
b_tenkodogo_adj;Tengkodogo;Tengkodogois;Tengkodogisch;;;;;;;;;;;x
b_thies;Thies;Thies;Thies;;;;;;;;;;;x
b_thies_adj;Thiesan;Thiesian;Thiesanisch;;;;;;;;;;;x
b_tichla;Tichla;Tichla;Tichla;;;;;;;;;;;x
b_tichla_adj;Tichlan;Tichlais;Tichlanisch;;;;;;;;;;;x
b_tillaberi;Tillaberi;Tillaberi;Tillaberi;;;;;;;;;;;x
b_tillaberi_adj;Tillaberi;Tillaberien;Tillaberisch;;;;;;;;;;;x
b_timbuktu;Timbuktu;Tombouctou;Timbuktu;;;;;;;;;;;x
b_timbuktu_adj;Timbuktan;Tombouctien;Timbuktanisch;;;;;;;;;;;x
b_togba;Togba;Togba;Togba;;;;;;;;;;;x
b_togba_adj;Togba;Togbais;Togbisch;;;;;;;;;;;x
b_tongo;Tongo;Tongo;Tongo;;;;;;;;;;;x
b_tongo_adj;Tongo;Tongois;Tongisch;;;;;;;;;;;x
b_touba;Touba;Touba;Touba;;;;;;;;;;;x
b_touba_adj;Touban;Toubais;Toubanisch;;;;;;;;;;;x
b_tunuma;Tunuma;Tunuma;Tunuma;;;;;;;;;;;x
b_tunuma_adj;Tunuman;Tunumais;Tunumanisch;;;;;;;;;;;x
b_vizir_am_soumaba;Vizir am-Soumaba;Vizir am-Soumaba;Vizir am-Soumaba;;;;;;;;;;;x
b_vizir_am_soumaba_adj;Vizir am-Soumaban;Vizir am-Soumabanais;Vizir am-Soumabanisch;;;;;;;;;;;x
b_wogodogo;Wogodogo;Wogodogo;Wogodogo;;;;;;;;;;;x
b_wogodogo_adj;Wogodogo;Wogodogois;Wogodogisch;;;;;;;;;;;x
b_yaresna;Yaresna;Yaresna;Yaresna;;;;;;;;;;;x
b_yaresna_adj;Yaresnan;Yaresnais;Yaresnanisch;;;;;;;;;;;x
b_yoff;Yoff;Yoff;Yoff;;;;;;;;;;;x
b_yoff_adj;Yoffi;Yoffi;Yoffisch;;;;;;;;;;;x
b_ziguincha;Ziguincha;Ziguincha;Ziguincha;;;;;;;;;;;x
b_ziguincha_adj;Ziguinchan;Ziguinchois;Ziguinchanisch;;;;;;;;;;;x
c_aoudagast_adj;Aoudaghosti;Aoudaghosti;Aoudaghostisch;;;;;;;;;;;;
c_araouani_adj;Araouani;Araouani;Araouanisch;;;;;;;;;;;x
c_bamako_adj;Bamako;Bamakois;Bamakisch;;;;;;;;;;;x
c_baol_adj;Baoli;Baoli;Baolisch;;;;;;;;;;;x
c_bobo_adj;Bobo;Bobo;Bobisch;;;;;;;;;;;x
c_bolgatanga_adj;Bolgatangan;Bolgatangais;Bolgatanganisch;;;;;;;;;;;x
c_boujdour_adj;Boujdouran;Boujdourais;Boujdouranisch;;;;;;;;;;;x
c_cayor_adj;Cayoran;Cayoranois;Cayoranisch;;;;;;;;;;;x
c_djenne_adj;Djenni;Djennien;Djennisch;;;;;;;;;;;x
c_el_aaiun_adj;El Aaiunic;El Aaiunite;El Aaiunicisch;;;;;;;;;;;x
c_gao_adj;Gaoan;Gaoais;Gaoanisch;;;;;;;;;;;x
c_ibiza_adj;Ibizan;Ibizéen;Ibizaisch;;;;;;;;;;x
c_idjil_adj;Idjili;Idjilien;Idjilisch;;;;;;;;;;;x
c_kirana_adj;Kirana;Kiranais;Kiranaisch;;;;;;;;;;;x
c_koumbi_saleh_adj;Koumbi;Koumbi;Koumbisch;;;;;;;;;;;x
c_linguere_adj;Lingueran;Linguerien;Lingueranisch;;;;;;;;;;;x
c_lolland_adj;Lollander;Lollandais;Lollandisch;;;;;;;;;;;x
c_matam_adj;Matami;Matami;Matamiisch;;;;;;;;;;;x
c_morfil_adj;Morfi;Morfi;Morfisch;;;;;;;;;;;x
c_niani_adj;Niani;Nianite;Nianisch;;;;;;;;;;;x
c_niono_adj;Niono;Nionoïte;Nionisch;;;;;;;;;;;x
c_nouakchott_adj;Nouakchotti;Nouakchottois;Nouakchottisch;;;;;;;;;;;x
c_oualata_adj;Oualatan;Oualatani;Oualatanisch;;;;;;;;;;;x
c_saloum_adj;Salouman;Saloumanien;Saloumanisch;;;;;;;;;;;x
c_sharawrah_adj;Sharawrahi;Sharawrahien;Shararahisch;;Sharawrahia;;;;;;;;;x
c_sinkat_adj;Sinkat;Sinkat;Sinkat;;Sinkat;;;;;;;;;x
c_socotra_adj;Socotran;Socotréen;Socotrisch;;;;;;;;;;x
c_soumpi_adj;Soumpi;Soumpi;Soumpisch;;;;;;;;;;;x
c_syria_adj;Hauran;Hauran;Hauranisch;;Hauran;;;;;;;;;x
c_tabacounda_adj;Tabacoundan;Tabacoundais;Tabacoundanisch;;;;;;;;;;;x
c_tadmekka;Tadmekka;Tadmekka;Tadmekka;;;;;;;;;;;x
c_tadmekka_adj;Tadmekkan;Tadmekkanais;Tadmekkanisch;;;;;;;;;;;x
c_tafilalet;Tafilalet;Tafilalet;Tafilalet;;;;;;;;;;;x
c_tafilalet_adj;Tafilaletian;Tafilaletien;Tafilaletianisch;;;;;;;;;;;x
c_taghaza;Taghaza;Taghaza;Taghaza;;;;;;;;;;;x
c_taghaza_adj;Taghazan;Taghazani;Taghazanisch;;;;;;;;;;;x
c_teate_adj;Teate;Teatéen;Teateisch;;;;;;;;;;x
c_timbuktu_adj;Timbuktan;Tombouctien;Timbuktanisch;;;;;;;;;;;x
c_trans-portage_adj;Trans-Portage;Trans-Portage;Trans-Portagisch;;;;;;;;;;x
c_waalo_adj;Waalan;Waalani;Waalanisch;;;;;;;;;;;x
c_wagadou_adj;Kumbee-Tengan;Kumbee-Tenganais;Kumbee-Tenganisch;;;;;;;;;;;x
c_yaresna_adj;Yaresnan;Yaresnan;Yaresnanisch;;;;;;;;;;;;
c_zarmaganda_adj;Zarmagandan;Zarmagandais;Zarmagandanisch;;;;;;;;;;;x
c_ziguincha_adj;Ziguinchan;Gambien;Ziguinchanisch;;;;;;;;;;;x
d_acre;Acre;Acre;Akkon;;Acre;;;;;;;;;x
d_acre_adj;Acrenian;Acreniane;Akkonischer;;Acrense;;;;;;;;;x
d_aquileia;Aquileia;Aquilée;Aquileia;;Aquilea;;;;;;;;;x
d_aquileia_adj;Aquileian;Aquiléen;Aquileia-;;Aquileiesí;;;;;;;;;x
d_arabia_petrae;Petra;Pétra;Petra;;Petra;;;;;;;;;x
d_arabia_petrae_adj;Petran;Pétrane;Peträischer;;Petrano;;;;;;;;;x
d_arabic_band;Arabic Band;Bande arabe;Arabischer Bund;;;;;;;;;;;x;;;
d_arabic_band_adj;Arabic Band;Bande arabe;Arabischer Bund;;;;;;;;;;;x;;;
d_artois;Artois;Artois;Artois;;Artois;;;;;;;;;x
d_artois_adj;Artois;Artésien;Artois;;Artois;;;;;;;;;x
d_asosa;Asosa;Asosa;Asosa;;;;;;;;;;;x
d_asosa_adj;Asosan;Asoséen;Asosanisch;;;;;;;;;;;x
d_atlas;Atlas;Atlas;;Atlas;;;;;;;;;;;x
d_atlas_adj;Atlas;Atlasien;Atlantisch;;;;;;;;;;x
d_balearic;Baleares;Baleares;Baleares;;;;;;;;;x;;
d_baltic_transport_convoy;Baltic Transport Convoy;Convoi de Transport Balte;Baltische Transportkonvoi;;;;;;;;;;;x;;;
d_baltic_transport_convoy_adj;Baltic Transport Convoy;Convoi de Transport Balte;Baltische Transportkonvoi;;;;;;;;;;;x;;;
d_baltic_transport_fleet;Baltic Transport Fleet;Flotte de Transport Balte;Baltischer Transportflotte;;;;;;;;;;;x;;;
d_baltic_transport_fleet_adj;Baltic Transport Fleet;Flotte de Transport Balte;Baltischer Transportflotte;;;;;;;;;;;x;;;
d_baluchistan;Baluchistan;Baluchistan;Beluchistan;;;;;;;;;;;x
d_baluchistan_adj;Baluchistan;Baluchistanais;Belutschistanisch;;;;;;;;;;;x
d_band_of_the_broken_arrow;Band of the Broken Arrow;Bande de la Flèche Brisée;Band des zerbrochene Pfeiles;;;;;;;;;;;x;;;
d_band_of_the_broken_arrow_adj;Band of the Broken Arrow;Bande de la Flèche Brisée;Band des zerbrochene Pfeiles;;;;;;;;;;;x;;;
d_band_of_the_burning_sun;Band of the Burning Sun;Bande du Soleil Brûlant;Band der brennende Sonne;;;;;;;;;;;x;;;
d_band_of_the_burning_sun_adj;Band of the Burning Sun;Bande du Soleil Brûlant;Band der brennende Sonne;;;;;;;;;;;x;;;
d_berbera;Berbera;Berbèrie;Berbera;;;;;;;;;;;x
d_berbera_adj;Berberan;Berbère;Berberisch;;;;;;;;;;;x
d_black_sea_band;Black Sea Band;Bande de la Mer Noire;Schwarzmeer Bund;;;;;;;;;;;x;;;
d_black_sea_band_adj;Black Sea Band;Bande de la Mer Noire;Schwarzmeer Bund;;;;;;;;;;;x;;;
d_black_sea_merchant_convoy;Black Sea Merchant Convoy;Convoi marchand de la Mer Noire;Handelskonvoi des Schwarzen Meeres;;;;;;;;;;;x;;;
d_black_sea_merchant_convoy_adj;Black Sea Merchant Convoy;Convoi marchand de la Mer Noire;Handelskonvoi des Schwarzen Meeres;;;;;;;;;;;x;;;
d_bologna;Bologna;Bologne;Bologna;;Bolonia;;;;;;;;;x
d_bologna_adj;Bolognian;Bolognais;Bologneser;;Boloñeses;;;;;;;;;x
d_brotherhood_of_the_shield;Brotherhood of the Shield;Fraternité du Bouclier;Bruderschaft des Schildes;;;;;;;;;;;x;;;
d_brotherhood_of_the_shield_adj;Brotherhood of the Shield;Fraternité du Bouclier;Bruderschaft des Schildes;;;;;;;;;;;x;;;
d_campania;Naples;Naples;Neapel;;Nápoles;;;;;;;;;x
d_campania_adj;Neapolitan;Napolitain;Neapolitanischer;;Napolitana;;;;;;;;;x
d_canarias_raiders;Canarias Raiders;Pilleurs des Canaries;Kanarenräuber;;;;;;;;;;;x;;;
d_canarias_raiders_adj;Canarias Raiders;Pilleurs des Canaries;Kanarenräuber;;;;;;;;;;;x;;;
d_chuvash;Chuvash;Chuvash;Kuwasch;;;;;;;;;;;x
d_chuvash_adj;Chuvash;Chuvash;Kuwaschisch;;;;;;;;;;;x
d_devotees_of_the_true_prophet;Devotees of the True Prophet;Dévôts du Vrai Prophète;Anhänger des Wahren Propheten;;;;;;;;;;;x;;;
d_devotees_of_the_true_prophet_adj;Devotees of the True Prophet;Dévôts du Vrai Prophète;Anhänger des Wahren Propheten;;;;;;;;;;;x;;;
d_diafanu;Diafanu;Diafanu;Diafanu;;;;;;;;;;;x
d_diafanu_adj;Diafanan;Diafani;Diafnanisch;;;;;;;;;;;x
d_disciples_of_the_old_gods;Disciples of the Old Gods;Disciples des Anciens Dieux;Apostel der Alten Götter;;;;;;;;;;;x;;;
d_disciples_of_the_old_gods_adj;Disciples of the Old Gods;Disciples des Anciens Dieux;Apostel der Alten Götter;;;;;;;;;;;x;;;
d_dublin;Dyflin;;;;;;;;;;;;;x
d_dublin_adj;Dyflin;;;;;;;;;;;;;x
d_dutch_legion;Dutch Legion;Légion Hollandaise;Holländer Legion;;;;;;;;;;;x;;;
d_dutch_legion_adj;Dutch Legion;Légion Hollandaise;Holländer Legion;;;;;;;;;;;x;;;
