#CODE;ENGLISH;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
ca_bedouin_econ_town_4;Econ - Large Castle Town;Bourgade;x;xx;;;;;;;;;;
ca_bedouin_econ_town_5;Econ - Bustling Castle Town;Bourg ;x;xx;;;;;;;;;;
ca_bedouin_econ_peasant_1;Econ - Peasant Farmland;Petites cultures;x;xx;;;;;;;;;;
ca_bedouin_econ_peasant_2;Econ - Growing Peasant Farmland;Cultures;x;xx;;;;;;;;;;
ca_bedouin_econ_peasant_3;Econ - Flourishing Peasant Farmland;Cultures florissantes;x;xx;;;;;;;;;;
ca_bedouin_econ_peasant_4;Econ - Rich Peasant Farmland;Champs;x;xx;;;;;;;;;;
ca_bedouin_econ_peasant_5;Econ - Abundant Peasant Farmland;Champs Florissants;x;xx;;;;;;;;;;
ca_bedouin_econ_feudal_1;Econ - Sparse Feudal Estates;Petit fief;x;xx;;;;;;;;;;
ca_bedouin_econ_feudal_2;Econ - Meager Feudal Estates;Modeste Fief;x;xx;;;;;;;;;;
ca_bedouin_econ_feudal_3;Econ - Medium Feudal Estates;Fief;x;xx;;;;;;;;;;
ca_bedouin_econ_feudal_4;Econ - Considerable Feudal Estates;Grand Fief;x;xx;;;;;;;;;;
ca_bedouin_econ_feudal_5;Econ - Extensive Feudal Estates;Immense Fief;x;xx;;;;;;;;;;
ca_bedouin_econ_trade_1;Econ - Small Trading Post;Petit poste de Commerce;x;xx;;;;;;;;;;
ca_bedouin_econ_trade_2;Econ - Large Trading Post;Grand Poste de Commerce;x;xx;;;;;;;;;;
ca_bedouin_econ_trade_3;Econ - Trade Caravans;Caravanes;x;xx;;;;;;;;;;
ca_bedouin_econ_trade_4;Econ - Merchant Guilds;Guildes des Marchants;x;xx;;;;;;;;;;
ca_bedouin_econ_trade_5;Econ - Massive Trade Marketplace;Grande Place du Marché;x;xx;;;;;;;;;;
ca_culture_group_altaic_1;Small Riding Grounds;Petit camp équestre;Kleines Reitgelände;;Zona de equitación pequeñax;;;;;;;;;
ca_culture_group_altaic_2;Riding Grounds;Camp équestre;Mittleres Reitgelände;;Zona de equitación medianax;;;;;;;;;
ca_culture_group_altaic_3;Medium Riding Grounds;Grand camp équestre;Großes Reitgelände;;Zona de equitación grandex;;;;;;;;;
ca_culture_group_altaic_4;Large Riding Grounds;Grande chevauchée;Riesiges Reitgelände;;Zona de equitación muy grandex;;;;;;;;;
ca_culture_group_altaic_5;Great Riding Grounds;Grande chevauchée;Riesiges Reitgelände;;Zona de equitación muy grandex;;;;;;;;;
ca_culture_group_arabic_1;Small Bedouin Cavalry Riding Ground;Petite piste d'entraînement pour chameaux;Kleines Kamel-Reitgelände;;Pequeño campo de monta de camellos;;;;;;;;;
ca_culture_group_arabic_2;Bedouin Cavalry Riding Ground;Piste d'entraînement pour chameaux;Kamel-Reitgelände;;Campo de monta de camellos;;;;;;;;;
ca_culture_group_arabic_3;Medium Bedouin Cavalry Riding Ground;Grande piste d'entraînement pour chameaux;Großes Kamel-Reitgelände;;Gran campo de monta de camellos;;;;;;;;;
ca_culture_group_arabic_4;Large Bedouin Cavalry Riding Ground;Très grand centre équestre;Riesiges Reitgelände;;Zona de equitación muy grande;;;;;;;;;x
ca_culture_group_arabic_5;Great Bedouin Cavalry Riding Ground;Très grande piste d'entraînement pour chameaux;Sehr großes Kamel-Reitgelände;;Enorme campo de monta de camellos;;;;;;;;;
ca_culture_group_baltic_0;Warrior Cult;Culte guerrier;Kriegerkult;;Culto guerrero;;;;;;;;;x
ca_culture_group_baltic_1;Small Warrior Gathering Ground;Lieu de réunion de guerriers;Kleiner Krieger-Sammelplatz;;Zona de reunión de guerreros pequeña;;;;;;;;;x
ca_culture_group_baltic_2;Warrior Gathering Ground;Lieu de rassemblement de guerriers;Krieger-Sammelplatz;;Zona de reunión de guerreros;;;;;;;;;x
ca_culture_group_baltic_3;Medium Warrior Gathering Ground;Assemblée de guerriers;Mittlerer Krieger-Sammelplatz;;Zona de reunión de guerreros mediana;;;;;;;;;x
ca_culture_group_baltic_4;Large Warrior Gathering Ground;Grande assemblée de guerriers;Großer Krieger-Sammelplatz;;Zona de reunión de guerreros grande;;;;;;;;;x
ca_culture_group_baltic_5;Great Warrior Gathering Ground;Grande assemblée de guerriers;Großer Krieger-Sammelplatz;;Zona de reunión de guerreros grande;;;;;;;;;x
ca_culture_group_byzantine_1;Small Cataphract Training Ground;Petit terrain d'entraînement des cataphractaires;Kleines Kataphrakt-Reitgelände;;Pequeño campo de entrenamiento de Catafractax;;;;;;;;;
ca_culture_group_byzantine_2;Cataphract Training Ground;Terrain d'entraînement des cataphractaires;Kataphrakt-Reitgelände;;Campo de Entrenamiento de Catafractax;;;;;;;;;
ca_culture_group_byzantine_3;Medium Cataphract Training Ground;Grand terrain d'entraînement des cataphractaires;Großes Kataphrakt-Reitgelände;;Gran campo de entrenamiento de Catafractax;;;;;;;;;
ca_culture_group_byzantine_4;Large Cataphract Training Ground;Très grand terrain d'entraînement des cataphractaires;Sehr großes Kataphrakt-Reitgelände ;;Enorme campo de entrenamiento de Catafractax;;;;;;;;;
ca_culture_group_byzantine_5;Great Cataphract Training Ground;Très grand terrain d'entraînement des cataphractaires;Sehr großes Kataphrakt-Reitgelände ;;Enorme campo de entrenamiento de Catafractax;;;;;;;;;
ca_culture_crusader_1;Sporadic Western Reinforcement Caravans;Petite piste d'entraînement pour chameaux;Kleines Kamel-Reitgelände;;Pequeño campo de monta de camellosx;;;;;;;;;
ca_culture_crusader_2;Small Western Reinforcment Caravans;Piste d'entraînement pour chameaux;Kamel-Reitgelände;;Campo de monta de camellosx;;;;;;;;;
ca_culture_crusader_3;Western Reinforcement Caravans;Grande piste d'entraînement pour chameaux;Großes Kamel-Reitgelände;;Gran campo de monta de camellosx;;;;;;;;;
ca_culture_crusader_4;Large Western Reinforcement Caravans;Très grande piste d'entraînement pour chameaux;Sehr großes Kamel-Reitgelände;;Enorme campo de monta de camellosx;;;;;;;;;
ca_culture_crusader_5;Massive Western Reinforcement Caravans;Très grande piste d'entraînement pour chameaux;Sehr großes Kamel-Reitgelände;;Enorme campo de monta de camellosx;;;;;;;;;
ca_culture_eastern_heavy_cav_1;Small Anatolian Cavalry Drilling Ground;Petit terrain d'exercice des Éthiopiens;Kleines Äthiopier-Reitgelände ;;Pequeño campo de ejercicio etíopex;;;;;;;;;
ca_culture_eastern_heavy_cav_2;Anatolian Cavalry Drilling Ground;Terrain d'exercice des Éthiopiens;Äthiopier-Reitgelände ;;Campo de ejercicio etíopex;;;;;;;;;
ca_culture_eastern_heavy_cav_3;Medium Anatolian Cavalry Drilling Ground;Grand terrain d'exercice des Éthiopiens;Großes Äthiopier-Reitgelände ;;Gran campo de ejercicio etíopex;;;;;;;;;
ca_culture_eastern_heavy_cav_4;Large Anatolian Cavalry Drilling Ground;Très grand terrain d'exercice des Éthiopiens;Sehr großes Äthiopier-Reitgelände ;;Enorme campo de ejercicio etíopex;;;;;;;;;
ca_culture_eastern_heavy_cav_5;Great Anatolian Cavalry Drilling Ground;Très grand terrain d'exercice des Éthiopiens;Sehr großes Äthiopier-Reitgelände ;;Enorme campo de ejercicio etíopex;;;;;;;;;
ca_culture_egyptian_arabic_1;Small Mameluke Parade Square;Petite piste d'entraînement pour chameaux;Kleines Kamel-Reitgelände;;Pequeño campo de monta de camellos;;;;;;;;;x
ca_culture_egyptian_arabic_2;Mameluke Parade Square;Piste d'entraînement pour chameaux;Kamel-Reitgelände;;Campo de monta de camellos;;;;;;;;;x
ca_culture_egyptian_arabic_3;Medium Mameluke Parade Square;Grande piste d'entraînement pour chameaux;Großes Kamel-Reitgelände;;Gran campo de monta de camellos;;;;;;;;;x
ca_culture_egyptian_arabic_4;Large Mameluke Parade Square;Très grande piste d'entraînement pour chameaux;Sehr großes Kamel-Reitgelände;;Enorme campo de monta de camellos;;;;;;;;;x
ca_culture_egyptian_arabic_5;Great Mameluke Parade Square;Très grande piste d'entraînement pour chameaux;Sehr großes Kamel-Reitgelände;;Enorme campo de monta de camellos;;;;;;;;;x
ca_culture_ethiopian_1;Small Ethiopian Drilling Grounds;Petit terrain d'exercice des Éthiopiens;Kleines Äthiopier-Reitgelände ;;Pequeño campo de ejercicio etíopex;;;;;;;;;
ca_culture_ethiopian_2;Ethiopian Drilling Grounds;Terrain d'exercice des Éthiopiens;Äthiopier-Reitgelände ;;Campo de ejercicio etíopex;;;;;;;;;
ca_culture_ethiopian_3;Medium Ethiopian Drilling Grounds;Grand terrain d'exercice des Éthiopiens;Großes Äthiopier-Reitgelände ;;Gran campo de ejercicio etíopex;;;;;;;;;
ca_culture_ethiopian_4;Large Ethiopian Drilling Grounds;Très grand terrain d'exercice des Éthiopiens;Sehr großes Äthiopier-Reitgelände ;;Enorme campo de ejercicio etíopex;;;;;;;;;
ca_culture_ethiopian_5;Great Ethiopian Drilling Grounds;Très grand terrain d'exercice des Éthiopiens;Sehr großes Äthiopier-Reitgelände ;;Enorme campo de ejercicio etíopex;;;;;;;;;
ca_culture_frank_norman_german_1;Squire Lists;Lices des écuyers;Knappenlisten;;Listas de escuderosx;;;;;;;;;
ca_culture_frank_norman_german_2;Knight Lists;Lice des cavaliers;Ritterlisten;;Listas de caballerosx;;;;;;;;;
ca_culture_frank_norman_german_3;Chevalier Lists;Lice des chevaliers;Chevalier-Listen;;Listas de caballerosx;;;;;;;;;
ca_culture_frank_norman_german_4;Jousting Lists;Lice de joutes;Turnierlisten;;Listas de justasx;;;;;;;;;
ca_culture_frank_norman_german_5;Large Jousting Lists;Lice de joutes;Turnierlisten;;Listas de justasx;;;;;;;;;
ca_culture_group_north_germanic_1;Small Housecarl Training Ground;Petit terrain d'entraînement des housecarls;Kleines Huscarl-Übungsgelände;;Pequeño campo de entrenamiento de huscarlesx;;;;;;;;;
ca_culture_group_north_germanic_2;Housecarl Training Ground;Terrain d'entraînement des housecarls;Huscarl-Übungsgelände;;Campo de entrenamiento de huscarlesx;;;;;;;;;
ca_culture_group_north_germanic_3;Medium Housecarl Training Ground;Grand terrain d'entraînement des housecarls;Großes Huscarl-Übungsgelände;;Gran campo de entrenamiento de huscarlesx;;;;;;;;;
ca_culture_group_north_germanic_4;Large Housecarl Training Ground;Très grand terrain d'entraînement des housecarls;Sehr großes Huscarl-Übungsgelände;;Enorme campo de entrenamiento de huscarlesx;;;;;;;;;
ca_culture_group_north_germanic_5;Great Housecarl Training Ground;Très grand terrain d'entraînement des housecarls;Sehr großes Huscarl-Übungsgelände;;Enorme campo de entrenamiento de huscarlesx;;;;;;;;;
ca_culture_hungarian_1;Small Hussar Training Ground;Petit terrain d'entraînement des hussards;Kleines Huscarl-Übungsgelände;;Pequeño campo de entrenamiento de húsaresx;;;;;;;;;
ca_culture_hungarian_2;Hussar Training Ground;Terrain d'entraînement des hussards;Husaren-Übungsgelände;;Campo de entrenamiento de húsaresx;;;;;;;;;
ca_culture_hungarian_3;Medium Hussar Training Ground;Grand terrain d'entraînement des hussards;Großes Husaren-Übungsgelände;;Gran campo de entrenamiento de húsaresx;;;;;;;;;
ca_culture_hungarian_4;Large Hussar Training Ground;Très grand terrain d'entraînement des hussards;Sehr großes Husaren-Übungsgelände;;Enorme campo de entrenamiento de húsaresx;;;;;;;;;
ca_culture_hungarian_5;Great Hussar Training Ground;Très grand terrain d'entraînement des hussards;Sehr großes Husaren-Übungsgelände;;Enorme campo de entrenamiento de húsaresx;;;;;;;;;
ca_culture_group_iberian_1;Small Caballero Training Ground;Enclos des cabelleros;Kleiner Cabarello-Übungsplatz;;Zona de entrenamiento de caballeros pequeña;;;;;;;;;x
ca_culture_group_iberian_2;Caballero Training Ground;Grand enclos des cabelleros;Cabarello-Übungsplatz;;Zona de entrenamiento de caballeros;;;;;;;;;x
ca_culture_group_iberian_3;Medium Caballero Training Ground;Lice des cabelleros;Großer Cabarello-Übungsplatz;;Zona de entrenamiento de caballeros grande;;;;;;;;;x
ca_culture_group_iberian_4;Large Caballero Training Ground;Lice des cabelleros;Großer Cabarello-Übungsplatz;;Zona de entrenamiento de caballeros grande;;;;;;;;;x
ca_culture_group_iberian_5;Great Caballero Training Ground;Lice des cabelleros;Großer Cabarello-Übungsplatz;;Zona de entrenamiento de caballeros grande;;;;;;;;;x
ca_culture_irish_1;Small Gallowglass Training Ground;Petit terrain d'entraînement des mercenaires irlandais;Kleines Gallowglass-Reitgelände ;;Pequeño campo de entrenamiento de Gallowglassx;;;;;;;;;
ca_culture_irish_2;Gallowglass Training Ground;Terrain d'entraînement des mercenaires irlandais;Gallowglass-Reitgelände ;;Campo de entrenamiento de Gallowglassx;;;;;;;;;
ca_culture_irish_3;Medium Gallowglass Training Ground;Grand terrain d'entraînement des mercenaires irlandais;Großes Gallowglass-Reitgelände ;;Gran campo de entrenamiento de Gallowglassx;;;;;;;;;
ca_culture_irish_4;Large Gallowglass Training Ground;Très grand terrain d'entraînement des mercenaires irlandais;Sehr großes Gallowglass-Reitgelände ;;Enorme campo de entrenamiento de Gallowglassx;;;;;;;;;
ca_culture_irish_5;Great Gallowglass Training Ground;Très grand terrain d'entraînement des mercenaires irlandais;Sehr großes Gallowglass-Reitgelände ;;Enorme campo de entrenamiento de Gallowglassx;;;;;;;;;
ca_culture_italian_1;Small Pike Training Ground;Terrain des picchiere;Kleiner Pikenier-Übungsplatz;;Zona de entrenamiento con lanza pequeñax;;;;;;;;;
ca_culture_italian_2;Pike Training Ground;Camp des picchiere;Pikenier-Übungsplatz;;Zona de entrenamiento con lanzax;;;;;;;;;
ca_culture_italian_3;Medium Pike Training Ground;Quartier des picchiere;Großer Pikenier-Übungsplatz;;Zona de entrenamiento con lanza grandex;;;;;;;;;
ca_culture_italian_4;Large Pike Training Ground;Quartier des picchiere;Großer Pikenier-Übungsplatz;;Zona de entrenamiento con lanza grandex;;;;;;;;;
ca_culture_italian_5;Great Pike Training Ground;Quartier des picchiere;Großer Pikenier-Übungsplatz;;Zona de entrenamiento con lanza grandex;;;;;;;;;
ca_culture_levantine_arabic_1;Small Levant Training Field;Petite piste d'entraînement pour chameaux;Kleines Kamel-Reitgelände;;Pequeño campo de monta de camellos;;;;;;;;;x
ca_culture_levantine_arabic_2;Levant Training Field;Piste d'entraînement pour chameaux;Kamel-Reitgelände;;Campo de monta de camellos;;;;;;;;;x
ca_culture_levantine_arabic_3;Medium Levant Training Field;Grande piste d'entraînement pour chameaux;Großes Kamel-Reitgelände;;Gran campo de monta de camellos;;;;;;;;;x
ca_culture_levantine_arabic_4;Large Levant Training Field;Très grande piste d'entraînement pour chameaux;Sehr großes Kamel-Reitgelände;;Enorme campo de monta de camellos;;;;;;;;;x
ca_culture_levantine_arabic_5;Great Levant Training Field;Très grande piste d'entraînement pour chameaux;Sehr großes Kamel-Reitgelände;;Enorme campo de monta de camellos;;;;;;;;;x
ca_culture_maghreb_arabic_1;Small Maghreb Gathering Grounds;Petite piste d'entraînement pour chameaux;Kleines Kamel-Reitgelände;;Pequeño campo de monta de camellos;;;;;;;;;x
ca_culture_maghreb_arabic_2;Maghreb Gathering Grounds;Piste d'entraînement pour chameaux;Kamel-Reitgelände;;Campo de monta de camellos;;;;;;;;;x
ca_culture_maghreb_arabic_3;Medium Maghreb Gathering Grounds;Grande piste d'entraînement pour chameaux;Großes Kamel-Reitgelände;;Gran campo de monta de camellos;;;;;;;;;x
ca_culture_maghreb_arabic_4;Large Maghreb Gathering Grounds;Très grande piste d'entraînement pour chameaux;Sehr großes Kamel-Reitgelände;;Enorme campo de monta de camellos;;;;;;;;;x
ca_culture_maghreb_arabic_5;Great Maghreb Gathering Grounds;Très grande piste d'entraînement pour chameaux;Sehr großes Kamel-Reitgelände;;Enorme campo de monta de camellos;;;;;;;;;x
ca_culture_nahuatl_1;Tiny Aztec Pyramid;Petite piste d'entraînement pour chameaux;Kleines Kamel-Reitgelände;;Pequeño campo de monta de camellos;;;;;;;;;
ca_culture_nahuatl_2;Small Aztec Pyramid;Piste d'entraînement pour chameaux;Kamel-Reitgelände;;Campo de monta de camellos;;;;;;;;;
ca_culture_nahuatl_3;Aztec Pyramid;Grande piste d'entraînement pour chameaux;Großes Kamel-Reitgelände;;Gran campo de monta de camellos;;;;;;;;;
ca_culture_nahuatl_4;Large Aztec Pyramid;Très grande piste d'entraînement pour chameaux;Sehr großes Kamel-Reitgelände;;Enorme campo de monta de camellos;;;;;;;;;
ca_culture_nahuatl_5;Great Aztec Pyramid;Très grande piste d'entraînement pour chameaux;Sehr großes Kamel-Reitgelände;;Enorme campo de monta de camellos;;;;;;;;;
ca_culture_roman_1;Vegrandus Campus Martius;Vegrandus Campus Martius;Vegrandus Campus Martius;;Vegrandus Campus Martius;;;;;;;;;
ca_culture_roman_1_desc;The “Campus Martius” (or field of mars) is where military training for legionaries is carried out. Traditionally the training consisted of using training weapons that were much heavier than the actual weapon. The recruits place a stake in the training field and attack it as if it were an enemy. Commoners will generally come and spurn the young men on with cheering as well.;The “Campus Martius” (or field of mars) is where military training for legionaries is carried out. Traditionally the training consisted of using training weapons that were much heavier than the actual weapon. The recruits place a stake in the training field and attack it as if it were an enemy. Commoners will generally come and spurn the young men on with cheering as well.;The “Campus Martius” (or field of mars) is where military training for legionaries is carried out. Traditionally the training consisted of using training weapons that were much heavier than the actual weapon. The recruits place a stake in the training field and attack it as if it were an enemy. Commoners will generally come and spurn the young men on with cheering as well.;;The “Campus Martius” (or field of mars) is where military training for legionaries is carried out. Traditionally the training consisted of using training weapons that were much heavier than the actual weapon. The recruits place a stake in the training field and attack it as if it were an enemy. Commoners will generally come and spurn the young men on with cheering as well.;;;;;;;;;
ca_culture_roman_2;Medius Campus Martius;Medius Campus Martius;Medius Campus Martius;;Medius Campus Martius;;;;;;;;;
ca_culture_roman_3;Campus Martius;Campus Martius;Campus Martius;;Campus Martius;;;;;;;;;
ca_culture_roman_4;Magnus Campus Martius;Magnus Campus Martius;Magnus Campus Martius;;Magnus Campus Martius;;;;;;;;;
ca_culture_russian_1;Small Druzhina Training Ground;Camp des druzhinas;Kleiner Druschina-Übungsplatz;;Zona de entrenamiento de tropas selectas pequeñax;;;;;;;;;
ca_culture_russian_2;Druzhina Training Ground;Garde des druzhinas;Druschina-Übungsplatz;;Zona de entrenamiento de tropas selectasx;;;;;;;;;
ca_culture_russian_3;Medium Druzhina Training Ground;Garnison des druzhinas;Großer Druschina-Übungsplatz;;Zona de entrenamiento de tropas selectas grandex;;;;;;;;;
ca_culture_russian_4;Large Druzhina Training Ground;Garnison des druzhinas;Großer Druschina-Übungsplatz;;Zona de entrenamiento de tropas selectas grandex;;;;;;;;;
ca_culture_russian_5;Great Druzhina Training Ground;Garnison des druzhinas;Großer Druschina-Übungsplatz;;Zona de entrenamiento de tropas selectas grandex;;;;;;;;;
ca_culture_saxon_english_1; Small Longbow Range;Archerie d’arc long;Langbogen-Schießplatz;;Arquería de arco largox;;;;;;;;;
ca_culture_saxon_english_2;Longbow Range;Archerie d’arc long;Langbogen-Schießplatz;;Arquería de arco largox;;;;;;;;;
ca_culture_saxon_english_3;Expanded Longbow Range;Grande archerie d’arc long;Erweiterter Langbogen-Schießplatz;;Arquería de arco largo ampliadax;;;;;;;;;
ca_culture_saxon_english_4;Large Longbow Range;Arbalétrerie;Großer Langbogen-Schießplatz;;Arquería de arco largo grandex;;;;;;;;;
ca_culture_saxon_english_5;Great Large Longbow Range;Arbalétrerie;Großer Langbogen-Schießplatz;;Arquería de arco largo grandex;;;;;;;;;
ca_culture_group_south_slavic_1;Small Gusar Training Ground;Petit terrain d'entraînement des gusars;Kleines Gusaren-Reitgelände ;;Pequeño campo de entrenamiento de Gusarx;;;;;;;;;
ca_culture_group_south_slavic_2;Gusar Training Ground;Terrain d'entraînement des gusars;Gusaren-Reitgelände;;Campo de entrenamiento de Gusarx;;;;;;;;;
ca_culture_group_south_slavic_3;Medium Gusar Training Ground;Grand terrain d'entraînement des gusars;Großes Gusaren-Reitgelände;;Gran campo de entrenamiento de Gusarx;;;;;;;;;
ca_culture_group_south_slavic_4;Large Gusar Training Ground;Très grand terrain d'entraînement des gusars;Sehr großes Gusaren-Reitgelände;;Enorme campo de entrenamiento de Gusarx;;;;;;;;;
ca_culture_group_south_slavic_5;Great Gusar Training Ground;Très grand terrain d'entraînement des gusars;Sehr großes Gusaren-Reitgelände;;Enorme campo de entrenamiento de Gusarx;;;;;;;;;
ca_culture_scottish_1;Small Schiltron Training Ground;Terrain de piquiers;Kleiner Schiltron-Übungsplatz;;Zona de entrenamiento de falanges pequeñax;;;;;;;;;
ca_culture_scottish_2;Schiltron Training Ground;Quartier des lanciers;Mittlerer Schiltron-Übungsplatz;;Zona de entrenamiento de falanges medianax;;;;;;;;;
ca_culture_scottish_3;Medium Schiltron Training Ground;Quartier des schiltrons;Großer Schiltron-Übungsplatz;;Zona de entrenamiento de falanges grandex;;;;;;;;;
ca_culture_scottish_4;Large Schiltron Training Ground;Quartier des Hallebardiers;Riesiger Schiltron-Übungsplatz;;Zona de entrenamiento de falanges muy grandex;;;;;;;;;
ca_culture_scottish_5;Great Schiltron Training Ground;Quartier des Hallebardiers;Riesiger Schiltron-Übungsplatz;;Zona de entrenamiento de falanges muy grandex;;;;;;;;;
ca_culture_west_african_1;Small West African Free Warrior Lodge;Petit terrain d'exercice des Éthiopiens;Kleines Äthiopier-Reitgelände ;;Pequeño campo de ejercicio etíopex;;;;;;;;;
ca_culture_west_african_2; West African Free Warrior Lodge;Terrain d'exercice des Éthiopiens;Äthiopier-Reitgelände ;;Campo de ejercicio etíopex;;;;;;;;;
ca_culture_west_african_3;Medium West African Free Warrior Lodge;Grand terrain d'exercice des Éthiopiens;Großes Äthiopier-Reitgelände ;;Gran campo de ejercicio etíopex;;;;;;;;;
ca_culture_west_african_4;Large West African Free Warrior Lodge;Très grand terrain d'exercice des Éthiopiens;Sehr großes Äthiopier-Reitgelände ;;Enorme campo de ejercicio etíopex;;;;;;;;;
ca_culture_west_african_5;Great West African Free Warrior Lodge;Très grand terrain d'exercice des Éthiopiens;Sehr großes Äthiopier-Reitgelände ;;Enorme campo de ejercicio etíopex;;;;;;;;;
ca_dutch_army_barracks_1;Army - Small Barracks;Armée-Petit Baraquement ;x;xx;;;;;;;;;;
ca_dutch_army_barracks_2;Army - Medium Barracks;Armée-Grand Baraquement;x;xx;;;;;;;;;;
ca_dutch_army_barracks_3;Army - Large Barracks;Armée-Petite Garnison;x;xx;;;;;;;;;;
ca_dutch_army_barracks_4;Army - Huge Barracks;Armée-Grande Garnison;x;xx;;;;;;;;;;
ca_dutch_army_barracks_5;Army - Royal Barracks;Armée-Caserne  ;x;xx;;;;;;;;;;
ca_dutch_army_drilling_1;Army - Basic Drill Yard;Armée-Petit Terrain d'Entrainement de la Milice;x;xx;;;;;;;;;;
ca_dutch_army_drilling_2;Army - Small Drill Yard;Armée-Terrain d'Entrainement de la Milice;x;xx;;;;;;;;;;
ca_dutch_army_drilling_3;Army - Medium Drill Yard;Armée-Terrain d'entrainement de L'Ost;x;xx;;;;;;;;;;
ca_dutch_army_drilling_4;Army - Large Drill Yard;Armée-Grand Terrain d'Entrainement de L'ost;x;xx;;;;;;;;;;
ca_dutch_army_drilling_5;Army - Massive Drill Yard;Armée-Camp d'Entrainement de L'Ost;x;xx;;;;;;;;;;
ca_dutch_fort_mob_1;Fortifications - Sentry Towers;Fortifications-Tours de Guet;x;xx;;;;;;;;;;
ca_dutch_fort_mob_2;Fortifications - Mounted Patrols;Fortifications-Patrouilles Equestres;x;xx;;;;;;;;;;
ca_dutch_fort_mob_3;Fortifications - Sally Ports;Fortifications-Poternes;x;xx;;;;;;;;;;
ca_dutch_fort_mob_4;Fortifications - Raiding Parties;Fortifications-Pilleurs;x;xx;;;;;;;;;;
ca_dutch_fort_mob_5;Fortifications - Large Raiding Parties;Fortifications-Pilleurs;x;xx;;;;;;;;;;
ca_dutch_fort_def_1;Fortifications - Moat;Fortifications-Motte;x;xx;;;;;;;;;;
ca_dutch_fort_def_2;Fortifications - Firing Slits;Fortifications-Meurtrières;x;xx;;;;;;;;;;
ca_dutch_fort_def_3;Fortifications - Reinforced Walls;Fortifications-Enceintes Fortifiés;x;xx;;;;;;;;;;
ca_dutch_fort_def_4;Fortifications - Rounded Enflilade Towers;Fortifications-Tours Rondes;x;xx;;;;;;;;;;
ca_dutch_fort_def_5;Fortifications - Secondary Inner Wall;Fortifications-Enceinte Intérieure;x;xx;;;;;;;;;;
ca_dutch_econ_town_1;Econ - Tiny Castle Town;Hameau;x;xx;;;;;;;;;;
ca_dutch_econ_town_2;Econ - Small Castle Town;Petit Village;x;xx;;;;;;;;;;
ca_dutch_econ_town_3;Econ - Medium Castle Town;Village;x;xx;;;;;;;;;;
ca_dutch_econ_town_4;Econ - Large Castle Town;Bourgade;x;xx;;;;;;;;;;
ca_dutch_econ_town_5;Econ - Bustling Castle Town;Bourg;x;xx;;;;;;;;;;
ca_dutch_econ_peasant_1;Econ - Peasant Farmland;Petites cultures;x;xx;;;;;;;;;;
ca_dutch_econ_peasant_2;Econ - Growing Peasant Farmland;Cultures;x;xx;;;;;;;;;;
ca_dutch_econ_peasant_3;Econ - Flourishing Peasant Farmland;Cultures florissantes;x;xx;;;;;;;;;;
ca_dutch_econ_peasant_4;Econ - Rich Peasant Farmland;Champs;x;xx;;;;;;;;;;
ca_dutch_econ_peasant_5;Econ - Abundant Peasant Farmland;Champs Florissants;x;xx;;;;;;;;;;
ca_dutch_econ_feudal_1;Econ - Sparse Feudal Estates;Petit fief;x;xx;;;;;;;;;;
ca_dutch_econ_feudal_2;Econ - Meager Feudal Estates;Modeste Fief;x;xx;;;;;;;;;;
ca_dutch_econ_feudal_3;Econ - Medium Feudal Estates;Fief;x;xx;;;;;;;;;;
ca_dutch_econ_feudal_4;Econ - Considerable Feudal Estates;Grand Fief;x;xx;;;;;;;;;;
ca_dutch_econ_feudal_5;Econ - Extensive Feudal Estates;Immense Fief;x;xx;;;;;;;;;;
ca_dutch_econ_trade_1;Econ - Small Trading Post;Petit poste de Commerce;x;xx;;;;;;;;;;
ca_dutch_econ_trade_2;Econ - Large Trading Post;Grand Poste de Commerce;x;xx;;;;;;;;;;
ca_dutch_econ_trade_3;Econ - Trade Caravans;Caravanes;x;xx;;;;;;;;;;
ca_dutch_econ_trade_4;Econ - Merchant Guilds;Guildes des Marchants;x;xx;;;;;;;;;;
ca_dutch_econ_trade_5;Econ - Massive Trade Marketplace;Grande Place du Marché;x;xx;;;;;;;;;;
ca_eafrican_army_barracks_1;Army - Small Barracks;Armée-Petit Baraquement ;x;xx;;;;;;;;;;
ca_eafrican_army_barracks_2;Army - Medium Barracks;Armée-Grand Baraquement;x;xx;;;;;;;;;;
ca_eafrican_army_barracks_3;Army - Large Barracks;Armée-Petite Garnison;x;xx;;;;;;;;;;
ca_eafrican_army_barracks_4;Army - Huge Barracks;Armée-Grande Garnison;x;xx;;;;;;;;;;
ca_eafrican_army_barracks_5;Army - Royal Barracks;Armée-Caserne  ;x;xx;;;;;;;;;;
ca_eafrican_army_drilling_1;Army - Basic Drill Yard;Armée-Petit Terrain d'Entrainement de la Milice;x;xx;;;;;;;;;;
ca_eafrican_army_drilling_2;Army - Small Drill Yard;Armée-Terrain d'Entrainement de la Milice;x;xx;;;;;;;;;;
ca_eafrican_army_drilling_3;Army - Medium Drill Yard;Armée-Terrain d'entrainement de L'Ost;x;xx;;;;;;;;;;
ca_eafrican_army_drilling_4;Army - Large Drill Yard;Armée-Grand Terrain d'Entrainement de L'ost;x;xx;;;;;;;;;;
ca_eafrican_army_drilling_5;Army - Massive Drill Yard;Armée-Camp d'Entrainement de L'Ost;x;xx;;;;;;;;;;
