#CODE;ENGLISH;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
b_laloupe;La Loupe;La Loupe;La Loupe;;La Loupe;;;;;;;;;x
b_lannion;Lannion;Lannion;Lannion;;Lannion;;;;;;;;;x
b_lanusei;Lanusei;Lanusei;Lanusei;;Lanusei;;;;;;;;;x
b_latrinitepor;La Trinité-Porhoet;La Trinité-Porhoet;La Trinité-Porhoet;;La Trinité-Porhoet;;;;;;;;;x
b_lavagna;Lavagna;Lavagna;Lavagna;;Lavagna;;;;;;;;;x
b_lechevain;Lechevain;Lechevain;Lechevain;;Lechevain;;;;;;;;;x
b_lerici;Lerici;Lerici;Lerici;;Lerici;;;;;;;;;x
b_leukimi;Leukimi;Leukimi;Leukimi;;Leukimi;;;;;;;;;x
b_lilli;Lilli;Lilli;Lilli;;Lilli;;;;;;;;;x
b_lilli_adj;Lillian;Lillian;Lillian;;Lillian;;;;;;;;;x
b_limburg;Limburg;Limburg;Limburg;;Limburg;;;;;;;;;x
b_linguere;Linguere;Linguere;Linguere;;Linguere;;;;;;;;;x
b_linguere_adj;Lingueri;Linguerien;Linguerisch;;Lingueri;;;;;;;;;x
b_litto;Litto;Litto;Litto;;Litto;;;;;;;;;x
b_llandrindod;Llandrindod;Llandrindod;Llandrindod;;Llandrindod;;;;;;;;;x
b_llanelwedd;Llanelwedd;Llanelwedd;Llanelwedd;;Llanelwedd;;;;;;;;;x
b_llangeitho;Llangeitho;Llangeitho;Llangeitho;;Llangeitho;;;;;;;;;x
b_llangelynin;Llangelynin;Llangelynin;Llangelynin;;Llangelynin;;;;;;;;;x
b_llangorse;Llangorse;Llangorse;Llangorse;;Llangorse;;;;;;;;;x
b_llanidoes;Llanidoes;Llanidoes;Llanidoes;;Llanidoes;;;;;;;;;x
b_llysdinam;Llysdinam;Llysdinam;Llysdinam;;Llysdinam;;;;;;;;;x
b_loanga;Loanga;Loanga;Loanga;;Loanga;;;;;;;;;x
b_loanga_adj;Loangan;Loangais;Loanganisch;;Loangan;;;;;;;;;x
b_lochardil;Lochardil;Lochardil;Lochardil;;Lochardil;;;;;;;;x;
b_lochardil_adj;Lochardil;Lochardil;Lochardil;;Lochardil;;;;;;;;;x
b_lochem;Lochem;Lochem;Lochem;;Lochem;;;;;;;;;x
b_lochinver;Lochinver;Lochinver;Lochinver;;Lochinver;;;;;;;;;x
b_lochinver_adj;Lochinverner;Lochinverner;Lochinverner;;Lochinverner;;;;;;;;;x
b_lohn;Lohn;Lohn;Lohn;;Lohn;;;;;;;;;x
b_losinj;Losinj;Losinj;Losinj;;Losinj;;;;;;;;;x
b_louga;Louga;Louga;Louga;;Louga;;;;;;;;x;
b_louga_adj;Lougan;Louganais;Lougisch;;Lougan;;;;;;;;;x
b_lourdes;Lourdes;Lourdes;Lourdes;;Lourdes;;;;;;;;;x
b_lukavete;Lukavete;Lukavete;Lukavete;;Lukavete;;;;;;;;;x
b_lurgan;Lurgan;Lurgan;Lurgan;;Lurgan;;;;;;;;;x
b_macerata;Macerata;Macerata;Macerata;;Macerata;;;;;;;;;x
b_maidenhead;Maidenhead;Maidenhead;Maidenhead;;Maidenhead;;;;;;;;;x
b_male;Male;Male;Male;;Male;;;;;;;;;x
b_mallare;Mallare;Mallare;Mallare;;Mallare;;;;;;;;;x
b_malmedy;Malmedy;Malmedy;Malmedy;;Malmedy;;;;;;;;;x
b_manchester;Manchester;Manchester;Manchester;;Manchester;;;;;;;;;x
b_marciana;Marciana;Marciana;Marciana;;Marciana;;;;;;;;;x
b_marennes;Marennes;Marennes;Marennes;;Marennes;;;;;;;;;x
b_maribo;Maribo;Maribo;Maribo;;Maribo;;;;;;;;;x
b_maribo_adj;Mariboan;Mariboen;Mariboisch;;Mariboan;;;;;;;;;x
b_marvieu;Marvieu;Marvieu;Marvieu;;Marvieu;;;;;;;;;x
b_matam;Matam;Matam;Matam;;Matam;;;;;;;;;x
b_matam_adj;Matam;Matamois;Matamisch;;Matam;;;;;;;;;x
b_mauro;Mauro;Mauro;Mauro;;Mauro;;;;;;;;;x
b_mauro_adj;Mauroan;Mauroan;Mauroan;;Mauroan;;;;;;;;;x
b_mbissel;Mbissel;Mbissel;Mbissel;;Mbissel;;;;;;;;;x
b_mbissel_adj;Mbisselian;Mbisselien;Mbisselianisch;;Mbisselian;;;;;;;;;x
b_mboul;Mboul;Mboul;Mboul;;Mboul;;;;;;;;;x
b_mboul_adj;Mbouli;Mboulais;Mboulisch;;Mbouli;;;;;;;;;x
b_mbour;Mbour;Mbour;Mbour;;Mbour;;;;;;;;;x
b_mbour_adj;Mbouri;Mbourais;Mbourisch;;Mbouri;;;;;;;;;x
b_meliteieis;Meliteieis;Meliteieis;Meliteieis;;Meliteieis;;;;;;;;;x
b_mencetic;Mencetic;Mencetic;Mencetic;;Mencetic;;;;;;;;;x
b_merthyr_tydfil;Merthyr Tydfil;Merthyr Tydfil;Merthyr Tydfil;;Merthyr Tydfil;;;;;;;;;x
b_mokros;Mokros;Mokros;Mokros;;Mokros;;;;;;;;;x
b_momperone;Momperone;Momperone;Momperone;;Momperone;;;;;;;;;x
b_mondovi;Mondovi;Mondovi;Mondovi;;Mondovi;;;;;;;;;x
b_monkstown;Monkstown;Monkstown;Monkstown;;Monkstown;;;;;;;;;x
b_montegioco;Montegioco;Montegioco;Montegioco;;Montegioco;;;;;;;;;x
b_montorgueil;Mont-Orgueil;Mont-Orgueil;Mont-Orgueil;;Mont-Orgueil;;;;;;;;;x
b_mopti;Mopti;Mopti;Mopti;;Mopti;;;;;;;;;x
b_mopti_adj;Mopti;Mopti;Moptisch;;Mopti;;;;;;;;;x
b_morfil;Morfil;Morfil;Morfil;;Morfil;;;;;;;;;x
b_morfil_adj;Morfil;Morfile;Morfilisch;;Morfil;;;;;;;;;x
b_morosini;Morosini;Morosini;Morosini;;Morosini;;;;;;;;;x
b_morosini_adj;Morosinian;Morosinian;Morosinian;;Morosinian;;;;;;;;;x
b_musco;Musco;Musco;Musco;;Musco;;;;;;;;;x
b_musco_adj;Muscon;Muscon;Muscon;;Muscon;;;;;;;;;x
b_naa_bwewaa;Naa Bwewaa;Naa Bwewaa;Naa Bwewaa;;Naa Bwewaa;;;;;;;;;x
b_naa_bwewaa_adj;Naa Bwewaan;Naa Bwewaais;Naa Bwewisch;;Naa Bwewaan;;;;;;;;;x
b_nakskov;Nakskov;Nakskov;Nakskov;;Nakskov;;;;;;;;;x
b_nakskov_adj;Nakskovian;Nakskovite;Nakskovisch;;Nakskovian;;;;;;;;;x
b_navan;Navan;Navan;Navan;;Navan;;;;;;;;;x
b_nder;Nder;Nder;Nder;;Nder;;;;;;;;;x
b_nder_adj;Nderi;Nderi;Nderisch;;Nderi;;;;;;;;;x
b_ndiangue;Ndiangue;Ndiangue;Ndiangue;;Ndiangue;;;;;;;;;x
b_ndiangue_adj;Ndiangue;Ndianguais;Ndianguisch;;Ndiangue;;;;;;;;;x
b_nebouzan;Nebouzan;Nebouzan;Nebouzan;;Nebouzan;;;;;;;;;x
b_nema;Nema;Nema;Nema;;Nema;;;;;;;;;x
b_nema_adj;Neman;Neman;Neman;;Neman;;;;;;;;;x
b_newcastlewest;Newcastlewest;Newcastlewest;Newcastlewest;;Newcastlewest;;;;;;;;;x
b_newry;Newry;Newry;Newry;;Newry;;;;;;;;;x
b_new_persepolis;New Persepolis;Nouveau Persepolis;Neupersepolis;;Nueva Persepolis;;;;;;;;;x
b_ngoui;Ngoui;Ngoui;Ngoui;;Ngoui;;;;;;;;;x
b_ngoui_adj;Ngoui;Ngoui;Ngouisch;;Ngoui;;;;;;;;;x
b_nguekokh;Nguekokh;Nguekokh;Nguekokh;;Nguekokh;;;;;;;;;x
b_nguekokh_adj;Nguekokh;Nguekokhe;Nguekokhisch;;Nguekokh;;;;;;;;;x
b_niafunke;Niafunke;Niafunke;Niafunke;;Niafunke;;;;;;;;;x
b_niafunke_adj;Niafunke;Niafunkais;Niafunkisch;;Niafunke;;;;;;;;;x
b_niono;Niono;Niono;Niono;;Niono;;;;;;;;;x
b_niono_adj;Niono;Nioni;Nionisch;;Niono;;;;;;;;;x
b_nizza;Nizza;Nizza;Nizza;;Nizza;;;;;;;;;x
b_noli;Noli;Noli;Noli;;Noli;;;;;;;;;x
b_nouakchott;Nouakchott;Nouakchott;Nouakchott;;Nouakchott;;;;;;;;;x
b_nouakchott_adj;Nouakchotti;Nouakchottois;Nouakchottisch;;Nouakchotti;;;;;;;;;x
b_nouvion;Nouvion;Nouvion;Nouvion;;Nouvion;;;;;;;;;x
b_nuarungu;Nuarungu;Nuarungu;Nuarungu;;Nuarungu;;;;;;;;;x
b_nuarungu_adj;Nuarungi;Nuarungute;Nuarungisch;;Nuarungi;;;;;;;;;x
b_nucetto;Nucetto;Nucetto;Nucetto;;Nucetto;;;;;;;;;x
b_nuoro;Nuoro;Nuoro;Nuoro;;Nuoro;;;;;;;;;x
b_nursa;Ortona;Ortona;Ortona;;Ortona;;;;;;;;x;
b_nursa_adj;Ortonan;Ortonais;Ortonisch;;Ortonan;;;;;;;;x;
b_nyemina;Nyemina;Nyemina;Nyemina;;Nyemina;;;;;;;;;x
b_nyemina_adj;Nyemina;Nyeminais;Nyeminisch;;Nyemina;;;;;;;;;x
b_nykobing_falster;Nykøbing Falster;Nykøbing Falster;Nykøbing Falster;;Nykøbing Falster;;;;;;;;;x
b_nykobing_falster_adj;Nykøbing Falsterian;Nykøbing Falsterien;Nykøbing Falsterisch;;Nykøbing Falsterian;;;;;;;;;x
b_ohey;Ohey;Ohey;Ohey;;Ohey;;;;;;;;;x
b_orcofeglino;Orco Feglino;Orco Feglino;Orco Feglino;;Orco Feglino;;;;;;;;;x
b_orsoleo;Orsoleo;Orsoleo;Orsoleo;;Orsoleo;;;;;;;;;x
b_orsoleo_adj;Orsoleon;Orsoleon;Orsoleon;;Orsoleon;;;;;;;;;x
b_ortonovo;Ortonovo;Ortonovo;Ortonovo;;Ortonovo;;;;;;;;;x
b_orval;Orval;Orval;Orval;;Orval;;;;;;;;;x
b_ostrok;Ostrok;Ostrok;Ostrok;;Ostrok;;;;;;;;;x
b_ouadane;Ouadane;Ouadane;Ouadane;;Ouadane;;;;;;;;;x
b_ouadane_adj;Ouadane;Ouadane;Ouadanisch;;Ouadane;;;;;;;;;x
b_oualata;Oualata;Oualata;Oualata;;Oualata;;;;;;;;;x
b_oualata_adj;Oualatan;Oualatani;Oualatanisch;;Oualatan;;;;;;;;;x
b_ouallam;Ouallam;Ouallam;Ouallam;;Ouallam;;;;;;;;;x
b_ouallam_adj;Ouallami;Ouallami;Ouallamisch;;Ouallami;;;;;;;;;x
b_ovada;Ovada;Ovada;Ovada;;Ovada;;;;;;;;;x
b_ozieri;Ozieri;Ozieri;Ozieri;;Ozieri;;;;;;;;;x
b_participazio;Participazio;Participazio;Participazio;;Participazio;;;;;;;;;x
b_participazio_adj;Participazion;Participazion;Participazion;;Participazion;;;;;;;;;x
b_pasnan;Pasnan;Pasnan;Pasnan;;Pasnan;;;;;;;;;x
b_pat_luneburg;Pat-Luneburg;Pat-Luneburg;Pat-Luneburg;;Pat-Luneburg;;;;;;;;;x
b_pat_luneburg_adj;Pat-Luneburgian;Pat-Luneburgian;Pat-Luneburgian;;Pat-Luneburgian;;;;;;;;;x
b_perche;Perche;Perche;Perche;;Perche;;;;;;;;;x
b_perlo;Perlo;Perlo;Perlo;;Perlo;;;;;;;;;x
b_pizzicolli;Pizzicolli;Pizzicolli;Pizzicolli;;Pizzicolli;;;;;;;;;x
b_podor;Podor;Podor;Podor;;Podor;;;;;;;;;x
b_podor_adj;Podor;Pordore;Podorisch;;Podor;;;;;;;;;x
b_polkarios;Polkarios;Polkarios;Polkarios;;Polkarios;;;;;;;;;x
b_polkarios_adj;Polkariosa;Polkariosa;Polkariosa;;Polkariosa;;;;;;;;;x
b_ponziane;Ponziane;Ponziane;Ponziane;;Ponziane;;;;;;;;;x
b_portadown;Portadown;Portadown;Portadown;;Portadown;;;;;;;;;x
b_portmahomack;Port Mahomack;Port Mahomack;Port Mahomack;;Port Mahomack;;;;;;;;;x
b_portmahomack_adj;Mahomackian;Mahomackian;Mahomackian;;Mahomackian;;;;;;;;;x
b_portoazzurro;Porto Azzurro;Porto Azzurro;Porto Azzurro;;Porto Azzurro;;;;;;;;;x
b_portocervo;Porto Cervo;Porto Cervo;Porto Cervo;;Porto Cervo;;;;;;;;;x
b_positano;Positano;Positano;Positano;;Positano;;;;;;;;;x
b_praiano;Praiano;Praiano;Praiano;;Praiano;;;;;;;;;x
b_rab;Rab;Rab;Rab;;Rab;;;;;;;;;x
b_rachid;Rachid;Rachid;Rachid;;Rachid;;;;;;;;;x
b_ravello;Ravello;Ravello;Ravello;;Ravello;;;;;;;;;x
b_recco;Recco;Recco;Recco;;Recco;;;;;;;;;x
b_rhastotza;Rhastotza;Rhastotza;Rhastotza;;Rhastotza;;;;;;;;;x
b_risan;Risan;Risan;Risan;;Risan;;;;;;;;;x
b_rissani;Rissani;Rissani;Rissani;;Rissani;;;;;;;;;x
b_rissani_adj;Rissanian;Rissanien;Rissanisch;;Rissanian;;;;;;;;;x
b_rivory;Rivory;Rivory;Rivory;;Rivory;;;;;;;;;x
b_rkiz;Rkiz;Rkiz;Rkiz;;Rkiz;;;;;;;;;x
b_rkiz_adj;Rkizi;Rkizi;Rkizisch;;Rkizi;;;;;;;;;x
b_rochefort;Rochefort;Rochefort;Rochefort;;Rochefort;;;;;;;;;x
b_rohan;Rohan;Rohan;Rohan;;Rohan;;;;;;;;;x
b_saintdenisdoleron;Saint-Denis-d'Oléron;Saint-Denis-d'Oléron;Saint-Denis-d'Oléron;;Saint-Denis-d'Oléron;;;;;;;;;x
b_sainthelier;Saint-Hélier;Saint-Hélier;Saint-Hélier;;Saint-Hélier;;;;;;;;;x
b_saintpierredoleron;Saint-Pierre-d'Oléron;Saint-Pierre-d'Oléron;Saint-Pierre-d'Oléron;;Saint-Pierre-d'Oléron;;;;;;;;;x
b_saintpierreport;Saint-Pierre-Port;Saint-Pierre-Port;Saint-Pierre-Port;;Saint-Pierre-Port;;;;;;;;;x
b_saintsever;St-Sever;St-Sever;St-Sever;;St-Sever;;;;;;;;;x
b_sainttrojan;Saint-Trojan;Saint-Trojan;Saint-Trojan;;Saint-Trojan;;;;;;;;;x
b_salde;Salde;Salde;Salde;;Salde;;;;;;;;;x
b_salde_adj;Salde;Saldéen;Saldisch;;Salde;;;;;;;;;x
b_sanbartolomeo;San Bartolomeo;San Bartolomeo;San Bartolomeo;;San Bartolomeo;;;;;;;;;x
b_sankore;Sankore;Sankore;Sankore;;Sankore;;;;;;;;;x
b_sankore_adj;Sankoran;Sankore;Sankoranisch;;Sankoran;;;;;;;;;x
b_sansamiano;San Damiano;San Damiano;San Damiano;;San Damiano;;;;;;;;;x
b_santaeularia;Santa Eularia;Santa Eularia;Santa Eularia;;Santa Eularia;;;;;;;;;x
b_santagiusta;Santa Giusta;Santa Giusta;Santa Giusta;;Santa Giusta;;;;;;;;;x
b_santostefano;Santo Stefano;Santo Stefano;Santo Stefano;;Santo Stefano;;;;;;;;;x
b_sarezzano;Sarezzano;Sarezzano;Sarezzano;;Sarezzano;;;;;;;;;x
b_sarzana;Sarzana;Sarzana;Sarzana;;Sarzana;;;;;;;;;x
b_saudarkrokur;Saudárkrókur;Saudárkrókur;Saudárkrókur;;Saudárkrókur;;;;;;;;;x
b_savigny;Savigny;Savigny;Savigny;;Savigny;;;;;;;;;x
b_scoppetta;Scoppetta;Scoppetta;Scoppetta;;Scoppetta;;;;;;;;;x
b_sebenico;Sebenico;Sebenico;Sebenico;;Sebenico;;;;;;;;;x
b_segatori;Segatori;Segatori;Segatori;;Segatori;;;;;;;;;x
b_segou;Segou;Segou;Segou;;Segou;;;;;;;;;x
b_segou_adj;Segou;Segou;Segouisch;;Segou;;;;;;;;;x
b_sekou_amadou;Sekou Amadou;Sekou Amadou;Sekou Amadou;;Sekou Amadou;;;;;;;;;x
b_sekou_amadou_adj;Sekou Amadou;Sekou Amadou;Sekou Amadisch;;Sekou Amadou;;;;;;;;;
b_selfoss;Selfoss;Selfoss;Selfoss;;Selfoss;;;;;;;;;x
b_sema;Sema;Sema;Sema;;Sema;;;;;;;;;x
b_semara;Semara;Semara;Semara;;Semara;;;;;;;;;x
b_semara_adj;Semaran;Semarais;Semaranisch;;Semaran;;;;;;;;;x
b_sema_adj;Semani;Semani;Semanisch;;Semani;;;;;;;;;x
b_senigallia;Senigallia;Senigallia;Senigallia;;Senigallia;;;;;;;;;x
b_sercq;Sercq;Sercq;Sercq;;Sercq;;;;;;;;;x
b_serekunda;Serekunda;Serekunda;Serekunda;;Serekunda;;;;;;;;;x
b_serekunda_adj;Serekundan;Serekundais;Serekundanisch;;Serekundan;;;;;;;;;x
b_serotandi;Serotandi;Serotandi;Serotandi;;Serotandi;;;;;;;;;x
b_sestrilevante;Sestri Levante;Sestri Levante;Sestri Levante;;Sestri Levante;;;;;;;;;x
b_sharawrah;Ash Sharawrah;Ash Sharawrah;Ash Scharara;;Ash Sharawrah;;;;;;;;;x
b_sharawrah_adj;Sharawrahi;Sharawrahien;Sharawrahischer;;Sharawrahia;;;;;;;;;x
b_sidi_yahya;Sidi Yahya;Sidi Yahya;Sidi Yahya;;Sidi Yahya;;;;;;;;;x
b_sidi_yahya_adj;Sidi Yahya;Sidi Yahyais;Sidi Yahyisch;;Sidi Yahya;;;;;;;;;x
b_sijilmasa;Sijilmasa;Sijilmasa;Sijilmasa;;Sijilmasa;;;;;;;;;x
b_sijilmasa_adj;Sijilmasan;Sijilmasanien;Sijilmasanisch;;Sijilmasan;;;;;;;;;x
b_siniscola;Siniscola;Siniscola;Siniscola;;Siniscola;;;;;;;;;x
b_skagafjordur;Skagafjördur;Skagafjördur;Skagafjördur;;Skagafjördur;;;;;;;;;x
b_slavinetza;Slavinetza;Slavinetza;Slavinetza;;Slavinetza;;;;;;;;;x
b_sligo;Sligo;Sligo;Sligo;;Sligo;;;;;;;;;
b_sligo_adj;Sligan;Sligan;Sligan;;Sligan;;;;;;;;;
b_slough;Slough;Slough;Slough;;Slough;;;;;;;;;x
b_socotra;Socotra;Socotra;Socotra;;Socotra;;;;;;;;x;
b_socotra_adj;Socotran;Socotréen;Socotrisch;;Socotran;;;;;;;;x;
b_solero;Solero;Solero;Solero;;Solero;;;;;;;;;x
b_sonning;Sonning;Sonning;Sonning;;Sonning;;;;;;;;;x
b_soumpi;Soumpi;Soumpi;Soumpi;;Soumpi;;;;;;;;;x
b_soumpi_adj;Soumpi;Soumpi;Soumpisch;;Soumpi;;;;;;;;;x
b_spignosaturnia;Spigno Saturnia;Spigno Saturnia;Spigno Saturnia;;Spigno Saturnia;;;;;;;;;x
b_spinola;Spinola;Spinola;Spinola;;Spinola;;;;;;;;;x
b_spinola_adj;Spinolan;Spinolan;Spinolan;;Spinolan;;;;;;;;;x
b_spotorno;Spotorno;Spotorno;Spotorno;;Spotorno;;;;;;;;;x
b_stboulze;Saint-Boulze;Saint-Boulze;Saint-Boulze;;Saint-Boulze;;;;;;;;;x
b_stdisier;Saint-Dizier;Saint-Dizier;Saint-Dizier;;Saint-Dizier;;;;;;;;;x
b_stenkyrka;Stenkyrka;Stenkyrka;Stenkyrka;;Stenkyrka;;;;;;;;;x
b_stenkyrka_adj;Stenkyrkan;Stenkyrkan;Stenkyrkan;;Stenkyrkan;;;;;;;;;x
b_stives;Stives;Stives;Stives;;Stives;;;;;;;;;x
b_stlaurent;Saint-Laurent;Saint-Laurent;Saint-Laurent;;Saint-Laurent;;;;;;;;;x
b_stlo;Saint-Lo;Saint-Lo;Saint-Lo;;Saint-Lo;;;;;;;;;x
b_stmarvieu;St. Marvieu's;St. Marvieu's;St. Marvieu's;;St. Marvieu's;;;;;;;;;
b_stmarvieu_adj;St. Marvieu's;St. Marvieu's;St. Marvieu's;;St. Marvieu's;;;;;;;;;
b_stmullin;St Mullin;St Mullin;St Mullin;;St Mullin;;;;;;;;;x
b_stneots;St Neots;St Neots;St Neots;;St Neots;;;;;;;;;x
b_stpaterne;Saint Paterne;Saint Paterne;Saint Paterne;;Saint Paterne;;;;;;;;;x
b_strabain;Strabain;Strabain;Strabain;;Strabain;;;;;;;;;x
b_strabain_adj;Strabainite;Strabainite;Strabainite;;Strabainite;;;;;;;;;x
b_stracca;Stracca;Stracca;Stracca;;Stracca;;;;;;;;;x
b_stracca_adj;Straccan;Straccan;Straccan;;Straccan;;;;;;;;;x
b_strathpeffer;Strathpeffer;Strathpeffer;Strathpeffer;;Strathpeffer;;;;;;;;;x
b_strathpeffer_adj;Strathpeffer;Strathpeffer;Strathpeffer;;Strathpeffer;;;;;;;;;x
b_stubbekobing;Stubbekøbing;Stubbekøbing;Stubbekøbing;;Stubbekøbing;;;;;;;;;x
b_stubbekobing_adj;Stubbekøbing;Stubbekøbing;Stubbekøbingisch;;Stubbekøbing;;;;;;;;;x
b_st_anne;St. Anne's;St. Anne's;St. Anne's;;St. Anne's;;;;;;;;;
b_st_anne_adj;St. Anne's;St. Anne's;St. Anne's;;St. Anne's;;;;;;;;;
b_st_ishmaels;St Ishmaels;St Ishmaels;St Ishmaels;;St Ishmaels;;;;;;;;;x
b_surgeres;Surgères;Surgères;Surgères;;Surgères;;;;;;;;;x
b_sutherland;Sutherland;Sutherland;Sutherland;;Sutherland;;;;;;;;;x
b_sutherland_adj;Sutherlander;Sutherlander;Sutherlander;;Sutherlander;;;;;;;;;x
b_suza;Suza;Suza;Suza;;Suza;;;;;;;;;x
b_tabacounda;Tabacounda;Tabacounda;Tabacounda;;Tabacounda;;;;;;;;;x
b_tabacounda_adj;Tabacoundan;Tabacoundais;Tabacoundanisch;;Tabacoundan;;;;;;;;;x
b_tadmekka;Tadmekka;Tadmekka;Tadmekka;;Tadmekka;;;;;;;;;x
b_tadmekka_adj;Tadmekkan;Tadmekkanais;Tadmekkanisch;;Tadmekkan;;;;;;;;;x
b_tagand;Tagand;Tagand;Tagand;;Tagand;;;;;;;;;x
b_tagand_adj;Tagandi;Tagandi;Tagandisch;;Tagandi;;;;;;;;;x
b_taghaza;Taghaza;Taghaza;Taghaza;;Taghaza;;;;;;;;;x
b_taghaza_adj;Taghazan;Taghazani;Taghazan;;Taghazan;;;;;;;;;x
b_takedda;Takedda;Takedda;Takedda;;Takedda;;;;;;;;;x
b_takedda_adj;Takeddan;Takeddaïte;Takeddanisch;;Takeddan;;;;;;;;;x
b_tempio;Tempio Pausania;Tempio Pausania;Tempio Pausania;;Tempio Pausania;;;;;;;;;x
b_tenby;Tenby;Tenby;Tenby;;Tenby;;;;;;;;;x
b_tenkodogo;Tengkodogo;Tengkodogo;Tengkodogo;;Tengkodogo;;;;;;;;;x
b_tenkodogo_adj;Tengkodogo;Tengkodogois;Tengkodogisch;;Tengkodogo;;;;;;;;;x
b_terralba;Terralba;Terralba;Terralba;;Terralba;;;;;;;;;x
b_thies;Thies;Thies;Thies;;Thies;;;;;;;;;x
b_thies_adj;Thiesan;Thiesian;Thiesanisch;;Thiesan;;;;;;;;;x
b_tichit;Tichit;Tichit;Tichit;;Tichit;;;;;;;;;
b_tichit_adj;Tichit;Tichit;Tichit;;Tichit;;;;;;;;;
b_tichla;Tichla;Tichla;Tichla;;Tichla;;;;;;;;;x
b_tichla_adj;Tichlan;Tichlais;Tichlanisch;;Tichlan;;;;;;;;;x
b_tillaberi;Tillaberi;Tillaberi;Tillaberi;;Tillaberi;;;;;;;;;x
b_tillaberi_adj;Tillaberi;Tillaberien;Tillaberisch;;Tillaberi;;;;;;;;;x
b_timbuktu;Timbuktu;Tombouctou;Timbuktu;;Timbuktu;;;;;;;;;x
b_timbuktu_adj;Timbuktan;Tombouctien;Timbuktanisch;;Timbuktan;;;;;;;;;x
b_tintigny;Tintigny;Tintigny;Tintigny;;Tintigny;;;;;;;;;x
b_togba;Togba;Togba;Togba;;Togba;;;;;;;;;x
b_togba_adj;Togba;Togbais;Togbisch;;Togba;;;;;;;;;x
b_tolentino;Tolentino;Tolentino;Tolentino;;Tolentino;;;;;;;;;x
b_tongo;Tongo;Tongo;Tongo;;Tongo;;;;;;;;;x
b_tongo_adj;Tongo;Tongois;Tongisch;;Tongo;;;;;;;;;x
b_tortoli;Tortolì;Tortolì;Tortolì;;Tortolì;;;;;;;;;x
b_touba;Touba;Touba;Touba;;Touba;;;;;;;;;x
b_touba_adj;Touban;Toubais;Toubanisch;;Touban;;;;;;;;;x
b_tradonico;Tradonico;Tradonico;Tradonico;;Tradonico;;;;;;;;;x
b_tradonico_adj;Tradonicor;Tradonicor;Tradonicor;;Tradonicor;;;;;;;;;x
b_trebinje;Trebinje;Trebinje;Trebinje;;Trebinje;;;;;;;;;x
b_tregaron;Tregaron;Tregaron;Tregaron;;Tregaron;;;;;;;;;x
b_tribuno;Tribuno;Tribuno;Tribuno;;Tribuno;;;;;;;;;x
b_tribuno_adj;Tribunor;Tribunor;Tribunor;;Tribunor;;;;;;;;;x
b_tubbercurry;Tubercurry;Tubercurry;Tubercurry;;Tubercurry;;;;;;;;;
b_tubbercurry_adj;Tubercurrian;Tubercurrian;Tubercurrian;;Tubercurrian;;;;;;;;;
b_tullamore;Tullamore;Tullamore;Tullamore;;Tullamore;;;;;;;;;x
b_tullich;Tullich;Tullich;Tullich;;Tullich;;;;;;;;;x
b_tullich_adj;Tullicha;Tullicha;Tullicha;;Tullicha;;;;;;;;;x
b_tunuma;Tunuma;Tunuma;Tunuma;;Tunuma;;;;;;;;;x
b_tunuma_adj;Tunuman;Tunumais;Tunumanisch;;Tunuman;;;;;;;;;x
b_turnhout;Turnhout;Turnhout;Turnhout;;Turnhout;;;;;;;;;x
b_tywyn;Tywyn;Tywyn;Tywyn;;Tywyn;;;;;;;;;x
b_urso;Urso;Urso;Urso;;Urso;;;;;;;;;x
b_urso_adj;Ursoan;Ursoan;Ursoan;;Ursoan;;;;;;;;;x
b_vadoligure;Vado Ligure;Vado Ligure;Vado Ligure;;Vado Ligure;;;;;;;;;x
b_valenza;Valenza;Valenza;Valenza;;Valenza;;;;;;;;;x
b_vanvitelli;Vanvitelli;Vanvitelli;Vanvitelli;;Vanvitelli;;;;;;;;;x
b_vanvitelli_adj;Vanvitellian;Vanvitellian;Vanvitellian;;Vanvitellian;;;;;;;;;x
b_varazze;Varazze;Varazze;Varazze;;Varazze;;;;;;;;;x
b_vesturbyggo;Vesturbyggo;Vesturbyggo;Vesturbyggo;;Vesturbyggo;;;;;;;;;x
b_vetranovic;Vetranovic;Vetranovic;Vetranovic;;Vetranovic;;;;;;;;;x
b_vic;Vic;Vic;Vic;;Vic;;;;;;;;;x
b_virton;Virton;Virton;Virton;;Virton;;;;;;;;;x
b_vis;Vis;Vis;Vis;;Vis;;;;;;;;;x
b_visconti;Visconti;Visconti;Visconti;;Visconti;;;;;;;;;x
b_visconti_adj;Viscontian;Viscontian;Viscontian;;Viscontian;;;;;;;;;x
b_vizir_am_soumaba;Vizir am-Soumaba;Vizir am-Soumaba;Vizir am-Soumaba;;Vizir am-Soumaba;;;;;;;;;x
b_vizir_am_soumaba_adj;Vizir am-Soumaban;Vizir am-Soumabanais;Vizir am-Soumabanisch;;Vizir am-Soumaban;;;;;;;;;x
b_vorrade;Vorrade;Vorrade;Vorrade;;Vorrade;;;;;;;;;x
b_vorrade_adj;Vorradean;Vorradean;Vorradean;;Vorradean;;;;;;;;;x
b_vrm;Vrm;Vrm;Vrm;;Vrm;;;;;;;;;x
b_warendorp;Warendorp;Warendorp;Warendorp;;Warendorp;;;;;;;;;x
b_warendorp_adj;Warendorpan;Warendorpan;Warendorpan;;Warendorpan;;;;;;;;;x
