#CODE;ENGLISH;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
c_bigorre;Bigorre;Bigorre;Bigorre;;Bigorre;;;;;;;;;x
c_bigorre_adj;Bigourdine;Bigourdine;Bigourdine;;Bigourdine;;;;;;;;;x
c_bourbon_adj;Bourbonnaise;Bourbonnaise;Bourbonnaise;;Bourbonnaise;;;;;;;;;x
c_brandenburg_adj;Brandebourgeoise;Brandebourgeoise;Brandebourgeoise;;Brandebourgeoise;;;;;;;;;x
c_brycheiniog;Brycheiniog;Brycheiniog;Brycheiniog;;Brycheiniog;;;;;;;;;x
c_brycheiniog_adj;Brycheiniogish;Brycheiniogish;Brycheiniogish;;Brycheiniogish;;;;;;;;;x
c_brycheiniog_adj_english;Brecknockan;Brecknockan;Brecknockan;;Brecknockan;;;;;;;;;x
c_brycheiniog_adj_norman;Brecknockan;Brecknockan;Brecknockan;;Brecknockan;;;;;;;;;x
c_brycheiniog_adj_saxon;Brecknockan;Brecknockan;Brecknockan;;Brecknockan;;;;;;;;;x
c_buchan_adj_gaelic;Bochain;Bochain;Bochain;;Bochain;;;;;;;;;x
c_bucks;Buckingham;Buckingham;Buckingham;;Buckingham;;;;;;;;;x
c_bucks_adj;Buccasfolk;Buccasfolk;Buccasfolk;;Buccasfolk;;;;;;;;;x
c_caithness_adj_gaelic;Gallaibh-;Gallaibh-;Gallaibh-;;Gallaibh-;;;;;;;;;x
c_caithness_adj_north_germanic;Katanesan;Katanesan;Katanesan;;Katanesan;;;;;;;;;x
c_cambridge_adj;Cambridgienne;Cambridgienne;Cambridgienne;;Cambridgienne;;;;;;;;;x
c_carcassonne_adj;Carcassonnaise;Carcassonnaise;Carcassonnaise;;Carcassonnaise;;;;;;;;;x
c_carlow_adj;Carlowne;Carlowne;Carlowne;;Carlowne;;;;;;;;;x
c_carrick_adj_gaelic;Na Carraige;Na Carraige;Na Carraige;;Na Carraige;;;;;;;;;x
c_cavan_adj;Cavane;Cavane;Cavane;;Cavane;;;;;;;;;x
c_ceredigion;Ceredigion;Ceredigion;Ceredigion;;Ceredigion;;;;;;;;;x
c_ceredigion_adj;Ceredigish;Ceredigish;Ceredigish;;Ceredigish;;;;;;;;;x
c_chelminskie_adj_german;Kulmerlander;Kulmerlander;Kulmerlander;;Kulmerlander;;;;;;;;;x
c_chester_adj_welsh;Legionan;Legionan;Legionan;;Legionan;;;;;;;;;x
c_chiny_adj;Cineanne;Cineanne;Cineanne;;Cineanne;;;;;;;;;x
c_chios_adj;Chiose;Chiose;Chiose;;Chiose;;;;;;;;;x
c_chur_adj;Chure;Chure;Chure;;Chure;;;;;;;;;x
c_clydesdale_adj_gaelic;Clhluaidh;Clhluaidh;Clhluaidh;;Clhluaidh;;;;;;;;;x
c_comminges_adj;Comminges;Comminges;Comminges;;Comminges;;;;;;;;;x
c_constantine_adj;Constantine;Constantine;Constantine;;Constantine;;;;;;;;;x
c_corfou;Corfou;Corfou;Corfou;;Corfou;;;;;;;;;x
c_corfou_adj;Corfiote;Corfiote;Corfiote;;Corfiote;;;;;;;;;x
c_cornouaille_adj_breton;Kernevan;Kernevan;Kernevan;;Kernevan;;;;;;;;;x
c_cornwall_breton;Veurian;Veurian;Veurian;;Veurian;;;;;;;;;x
c_cornwall_cornish;Kernowan;Kernowan;Kernowan;;Kernowan;;;;;;;;;x
c_cornwall_welsh;Cernywan;Cernywan;Cernywan;;Cernywan;;;;;;;;;x
c_coutances;Coutances;Coutances;Coutances;;Coutances;;;;;;;;;x
c_coutances_adj;Coutançaise;Coutançaise;Coutançaise;;Coutançaise;;;;;;;;;x
c_cres;Cres;Cres;Cres;;Cres;;;;;;;;;x
c_cumberland_adj_gaelic;Cuimrighe;Cuimrighe;Cuimrighe;;Cuimrighe;;;;;;;;;x
c_cumberland_adj_saxon;Cumbrian;Cumbrian;Cumbrian;;Cumbrian;;;;;;;;;x
c_cyfeiliog_adj_english;Montgomerian;Montgomerian;Montgomerian;;Montgomerian;;;;;;;;;x
c_cyfeiliog_adj_norman;Montgomerian;Montgomerian;Montgomerian;;Montgomerian;;;;;;;;;x
c_cyfeiliog_adj_saxon;Montgomerian;Montgomerian;Montgomerian;;Montgomerian;;;;;;;;;x
c_dauphine_viennois_adj;Dauphinoise;Dauphinoise;Dauphinoise;;Dauphinoise;;;;;;;;;x
c_derbent_adj_alan;Humrajan;Humrajan;Humrajan;;Humrajan;;;;;;;;;x
c_derby_adj_north_germanic;Djurabyan;Djurabyan;Djurabyan;;Djurabyan;;;;;;;;;x
c_derry_adj;Derryse;Derryse;Derryse;;Derryse;;;;;;;;;x
c_devon_breton;Devnantian;Devnantian;Devnantian;;Devnantian;;;;;;;;;x
c_devon_cornish;Dewnan;Dewnan;Dewnan;;Dewnan;;;;;;;;;x
c_devon_welsh;Dyfnaintian;Dyfnaintian;Dyfnaintian;;Dyfnaintian;;;;;;;;;x
c_djenne_adj;Djennane;Djennane;Djennane;;Djennane;;;;;;;;;x
c_dorylaion_adj_turkish;Kütahyan;Kütahyan;Kütahyan;;Kütahyan;;;;;;;;;x
c_down_adj;Downe;Downe;Downe;;Downe;;;;;;;;;x
c_dreux_adj;Durocasses;Durocasses;Durocasses;;Durocasses;;;;;;;;;x
c_dunois_adj;Dunoises;Dunoises;Dunoises;;Dunoises;;;;;;;;;x
c_dyfed_adj_english;Pembrokan;Pembrokan;Pembrokan;;Pembrokan;;;;;;;;;x
c_dyfed_adj_norman;Pembrokan;Pembrokan;Pembrokan;;Pembrokan;;;;;;;;;x
c_dyfed_adj_north_germanic;Kaldoyan;Kaldoyan;Kaldoyan;;Kaldoyan;;;;;;;;;x
c_dyfed_adj_saxon;Pembrokan;Pembrokan;Pembrokan;;Pembrokan;;;;;;;;;x
c_dyrrachion_adj_italian;Durazzan;Durazzan;Durazzan;;Durazzan;;;;;;;;;x
c_dyrrachion_adj_sicilian;Durazzan;Durazzan;Durazzan;;Durazzan;;;;;;;;;x
c_edessa_adj_armenian;Ourhan;Ourhan;Ourhan;;Ourhan;;;;;;;;;x
c_elbe;Elbe;Elbe;Elbe;;Elbe;;;;;;;;;x
c_elbe_adj;Elbois;Elbois;Elbois;;Elbois;;;;;;;;;x
c_elvas_adj;Elvas;Elvas;Elvas;;Elvas;;;;;;;;;x
c_esztergom_adj_german;Granian;Granian;Granian;;Granian;;;;;;;;;x
c_feher_adj_german;Karlsburger;Karlsburger;Karlsburger;;Karlsburger;;;;;;;;;x
c_fejer_adj_german;Weißenburger;Weißenburger;Weißenburger;;Weißenburger;;;;;;;;;x
c_fermanagh_adj;Fermanaghe;Fermanaghe;Fermanaghe;;Fermanaghe;;;;;;;;;x
c_gaete;Gaète;Gaète;Gaète;;Gaète;;;;;;;;;x
c_gaete_adj;Gaetane;Gaetane;Gaetane;;Gaetane;;;;;;;;;x
c_galindia_adj_german;Masurian;Masurian;Masurian;;Masurian;;;;;;;;;x
c_galindia_adj_polish;Masurian;Masurian;Masurian;;Masurian;;;;;;;;;x
c_galloway_adj_gaelic;Ghaidhealaibh;Ghaidhealaibh;Ghaidhealaibh;;Ghaidhealaibh;;;;;;;;;x
c_gallura;Gallura;Gallura;Gallura;;Gallura;;;;;;;;;x
c_gallura_adj;galluriane;galluriane;galluriane;;galluriane;;;;;;;;;x
c_galway_adj;Galwane;Galwane;Galwane;;Galwane;;;;;;;;;x
c_gao_adj;Gaoise;Gaoise;Gaoise;;Gaoise;;;;;;;;;x
c_ghana_adj;Gananaise;Gananaise;Gananaise;;Gananaise;;;;;;;;;x
c_glamorgan_adj_welsh;Glywysinger;Glywysinger;Glywysinger;;Glywysinger;;;;;;;;;x
c_glywysing;Glywysing;Glywysing;Glywysing;;Glywysing;;;;;;;;;x
c_glywysing_adj;Glywysinger;Glywysinger;Glywysinger;;Glywysinger;;;;;;;;;x
c_gnieznienskie_adj_german;Gnesener;Gnesener;Gnesener;;Gnesener;;;;;;;;;x
c_gowrie_adj_gaelic;Gobharaidh-;Gobharaidh-;Gobharaidh-;;Gobharaidh-;;;;;;;;;x
c_grassland_cheremisa_adj;Kerjenetsienne;Kerjenetsienne;Kerjenetsienne;;Kerjenetsienne;;;;;;;;;x
c_guadalajara_adj;Guadalajarane;Guadalajarane;Guadalajarane;;Guadalajarane;;;;;;;;;x
c_guinea_adj;Guinean;Guinean;Guinean;;Guinean;;;;;;;;;x
c_guines_adj_dutch;Giezener;Giezener;Giezener;;Giezener;;;;;;;;;x
c_gwent_adj_english;Monmouthian;Monmouthian;Monmouthian;;Monmouthian;;;;;;;;;x
c_gwent_adj_norman;Monmouthian;Monmouthian;Monmouthian;;Monmouthian;;;;;;;;;x
c_gwent_adj_saxon;Monmouthian;Monmouthian;Monmouthian;;Monmouthian;;;;;;;;;x
c_gwynedd_adj_english;Caernarvonian;Caernarvonian;Caernarvonian;;Caernarvonian;;;;;;;;;x
c_gwynedd_adj_norman;Caernarvonian;Caernarvonian;Caernarvonian;;Caernarvonian;;;;;;;;;x
c_gwynedd_adj_saxon;Caernarvonian;Caernarvonian;Caernarvonian;;Caernarvonian;;;;;;;;;x
c_hainaut_adj_dutch;Henegouwer;Henegouwer;Henegouwer;;Henegouwer;;;;;;;;;x
c_hainaut_adj_german;Hennegauer;Hennegauer;Hennegauer;;Hennegauer;;;;;;;;;x
c_hertfordshire_adj;Hertfordienne;Hertfordienne;Hertfordienne;;Hertfordienne;;;;;;;;;x
c_hum_adj_greek;Arsan;Arsan;Arsan;;Arsan;;;;;;;;;x
c_huntingdon_adj;Huntingdonne;Huntingdonne;Huntingdonne;;Huntingdonne;;;;;;;;;x
c_hvar;Hvar;Hvar;Hvar;;Hvar;;;;;;;;;x
c_hvar_adj;Hvarase;Hvarase;Hvarase;;Hvarase;;;;;;;;;x
c_ibiza;Ibiza;Ibiza;Ibiza;;Ibiza;;;;;;;;;x
c_ibiza_adj;Eivissane;Eivissane;Eivissane;;Eivissane;;;;;;;;;x
c_idjil_adj;Idjile;Idjile;Idjile;;Idjile;;;;;;;;;x
c_ikonion_adj_turkish;Konyan;Konyan;Konyan;;Konyan;;;;;;;;;x
c_jacwiez_adj_german;Sudauer;Sudauer;Sudauer;;Sudauer;;;;;;;;;x
c_jacwiez_adj_lithuanian;Suduvan;Suduvan;Suduvan;;Suduvan;;;;;;;;;x
c_jaen_adj;Jaène;Jaène;Jaène;;Jaène;;;;;;;;;x
c_jask_adj;Jaskoise;Jaskoise;Jaskoise;;Jaskoise;;;;;;;;;x
c_jersey;Guernesey;Guernesey;Guernesey;;Guernesey;;;;;;;;;x
c_jersey_adj;Guernesienne;Guernesienne;Guernesienne;;Guernesienne;;;;;;;;;x
c_karelen_adj;Karelène;Karelène;Karelène;;Karelène;;;;;;;;;x
c_karvuna_adj_greek;Krounoian;Krounoian;Krounoian;;Krounoian;;;;;;;;;x
c_kerry_adj;Kerryenne;Kerryenne;Kerryenne;;Kerryenne;;;;;;;;;x
c_kilkenny_adj;Kilkennienne;Kilkennienne;Kilkennienne;;Kilkennienne;;;;;;;;;x
c_kocula;Korcula;Korcula;Korcula;;Korcula;;;;;;;;;x
c_korcula_adj;Korculane;Korculane;Korculane;;Korculane;;;;;;;;;x
c_krakowskie_adj_german;Krakauer;Krakauer;Krakauer;;Krakauer;;;;;;;;;x
c_krk;Krk;Krk;Krk;;Krk;;;;;;;;;x
c_krk_adj;Krkiane;Krkiane;Krkiane;;Krkiane;;;;;;;;;x
c_kyrikon_adj_greek;Kyrikonan;Kyrikonan;Kyrikonan;;Kyrikonan;;;;;;;;;x
c_laroche_adj;La Rochianne;La Rochianne;La Rochianne;;La Rochianne;;;;;;;;;x
c_laspezia;La Spezia;La Spezia;La Spezia;;La Spezia;;;;;;;;;x
c_laspezia_adj;Spezzine;Spezzine;Spezzine;;Spezzine;;;;;;;;;x
c_leitrim_adj;Leitrime;Leitrime;Leitrime;;Leitrime;;;;;;;;;x
c_limburg_adj;Limburgienne;Limburgienne;Limburgienne;;Limburgienne;;;;;;;;;x
c_limerick_adj;Limerickoise;Limerickoise;Limerickoise;;Limerickoise;;;;;;;;;x
c_litomerice_adj_german;Leitmeritzer;Leitmeritzer;Leitmeritzer;;Leitmeritzer;;;;;;;;;x
c_logudoro;Logudoro;Logudoro;Logudoro;;Logudoro;;;;;;;;;x
c_logudoro_adj;logudorone;logudorone;logudorone;;logudorone;;;;;;;;;x
c_longford_adj;Longfordienne;Longfordienne;Longfordienne;;Longfordienne;;;;;;;;;x
c_lorraine_adj_dutch;Lotharingian;Lotharingian;Lotharingian;;Lotharingian;;;;;;;;;x
c_lorraine_adj_german;Lotharingian;Lotharingian;Lotharingian;;Lotharingian;;;;;;;;;x
c_lothian_adj_gaelic;Lodainn-;Lodainn-;Lodainn-;;Lodainn-;;;;;;;;;x
c_maelienydd;Maelienydd;Maelienydd;Maelienydd;;Maelienydd;;;;;;;;;x
c_maelienydd_adj;Maelienaidd;Maelienaidd;Maelienaidd;;Maelienaidd;;;;;;;;;x
c_maelienydd_adj_english;Radnoran;Radnoran;Radnoran;;Radnoran;;;;;;;;;x
c_maelienydd_adj_norman;Radnoran;Radnoran;Radnoran;;Radnoran;;;;;;;;;x
c_maelienydd_adj_saxon;Radnoran;Radnoran;Radnoran;;Radnoran;;;;;;;;;x
c_mali_adj;Malienne;Malienne;Malienne;;Malienne;;;;;;;;;x
c_marche;Marche;Marche;Marche;;Marche;;;;;;;;;x
c_marche_adj;Marccane;Marccane;Marccane;;Marccane;;;;;;;;;x
c_marienburg_adj_baltic;Malborkan;Malborkan;Malborkan;;Malborkan;;;;;;;;;x
c_marienburg_adj_east_slavic;Malborkan;Malborkan;Malborkan;;Malborkan;;;;;;;;;x
c_marienburg_adj_west_slavic;Malborkan;Malborkan;Malborkan;;Malborkan;;;;;;;;;x
c_meath;Meath;Meath;Meath;;Meath;;;;;;;;;x
c_meath_adj;Mide;Mide;Mide;;Mide;;;;;;;;;x
c_meirionnydd;Meirionnydd;Meirionnydd;Meirionnydd;;Meirionnydd;;;;;;;;;x
c_meirionnydd_adj;Meirionnaidd;Meirionnaidd;Meirionnaidd;;Meirionnaidd;;;;;;;;;x
c_meirionnydd_adj_english;Merionethan;Merionethan;Merionethan;;Merionethan;;;;;;;;;x
c_meirionydd_adj_english;Merionethan;Merionethan;Merionethan;;Merionethan;;;;;;;;;x
c_meirionydd_adj_norman;Merionethan;Merionethan;Merionethan;;Merionethan;;;;;;;;;x
c_meirionydd_adj_saxon;Merionethan;Merionethan;Merionethan;;Merionethan;;;;;;;;;x
c_monaghan_adj;Monaghane;Monaghane;Monaghane;;Monaghane;;;;;;;;;x
c_mondovi;Mondovi;Mondovi;Mondovi;;Mondovi;;;;;;;;;x
c_mondovi_adj;Mondovi;Mondovi;Mondovi;;Mondovi;;;;;;;;;x
c_montbeliard;Montbeliard;Montbeliard;Montbeliard;;Montbeliard;;;;;;;;;x
c_montbeliard_adj;Montbeliard;Montbeliard;Montbeliard;;Montbeliard;;;;;;;;;x
c_moray_adj;Morayne;Morayne;Morayne;;Morayne;;;;;;;;;x
c_moray_adj_gaelic;Moireibh-;Moireibh-;Moireibh-;;Moireibh-;;;;;;;;;x
c_naissus_south_slavic;Nishan;Nishan;Nishan;;Nishan;;;;;;;;;x
c_namur_adj;Namurienne;Namurienne;Namurienne;;Namurienne;;;;;;;;;x
c_nantes_adj_breton;Naonedan;Naonedan;Naonedan;;Naonedan;;;;;;;;;x
c_nemours;Nemours;Nemours;Nemours;;Nemours;;;;;;;;;x
c_nemours_adj;Nemourienne;Nemourienne;Nemourienne;;Nemourienne;;;;;;;;;x
c_neretvani;Neretvani;Neretvani;Neretvani;;Neretvani;;;;;;;;;x
c_nikaea_adj_turkish;Iznikan;Iznikan;Iznikan;;Iznikan;;;;;;;;;x
c_noli;Noli;Noli;Noli;;Noli;;;;;;;;;x
c_noli_adj;Nolésiane;Nolésiane;Nolésiane;;Nolésiane;;;;;;;;;x
c_nordulandeystra;Norduland Eystra;Norduland Eystra;Norduland Eystra;;Norduland Eystra;;;;;;;;;x
c_nordulandeystra_adj;Eystrarienne;Eystrarienne;Eystrarienne;;Eystrarienne;;;;;;;;;x
c_nordulandvestra;Norduland Vestra;Norduland Vestra;Norduland Vestra;;Norduland Vestra;;;;;;;;;x
c_nordulandvestra_adj;Vestrarienne;Vestrarienne;Vestrarienne;;Vestrarienne;;;;;;;;;x
c_notthingham_adj;Notthinghame;Notthinghame;Notthinghame;;Notthinghame;;;;;;;;;x
c_novgorod_adj_north_germanic;Holmgårder;Holmgårder;Holmgårder;;Holmgårder;;;;;;;;;x
c_ochrid_adj_greek;Lycnidan;Lycnidan;Lycnidan;;Lycnidan;;;;;;;;;x
c_offaly_adj;Offalienne;Offalienne;Offalienne;;Offalienne;;;;;;;;;x
c_oleron;Oléron;Oléron;Oléron;;Oléron;;;;;;;;;x
c_oleron_adj;Oléronne;Oléronne;Oléronne;;Oléronne;;;;;;;;;x
c_ormond_adj_north_germanic;Vedrafjordian;Vedrafjordian;Vedrafjordian;;Vedrafjordian;;;;;;;;;x
c_ouadane_adj;Ouadane;Ouadane;Ouadane;;Ouadane;;;;;;;;;x
c_oualata_adj;Oualatane;Oualatane;Oualatane;;Oualatane;;;;;;;;;x
c_oversticht_adj;Overstichtienne;Overstichtienne;Overstichtienne;;Overstichtienne;;;;;;;;;x
c_pag;Pag;Pag;Pag;;Pag;;;;;;;;;x
c_pag_adj;Pagiane;Pagiane;Pagiane;;Pagiane;;;;;;;;;x
c_palencia_adj;Palenciane;Palenciane;Palenciane;;Palenciane;;;;;;;;;x
c_pecs_adj_german;Fünfkircher;Fünfkircher;Fünfkircher;;Fünfkircher;;;;;;;;;x
c_pembroke;Pembroke;Pembroke;Pembroke;;Pembroke;;;;;;;;;x
c_pembroke_adj;Pembrokan;Pembrokan;Pembrokan;;Pembrokan;;;;;;;;;x
c_penthievre_adj_breton;Malouan;Malouan;Malouan;;Malouan;;;;;;;;;x
c_perche_adj;Percheronne;Percheronne;Percheronne;;Percheronne;;;;;;;;;x
c_perfeddwlad_adj_english;Denbighan;Denbighan;Denbighan;;Denbighan;;;;;;;;;x
c_perfeddwlad_adj_norman;Denbighan;Denbighan;Denbighan;;Denbighan;;;;;;;;;x
c_perfeddwlad_adj_saxon;Denbighan;Denbighan;Denbighan;;Denbighan;;;;;;;;;x
c_ponthieu;Ponthieu;Ponthieu;Ponthieu;;Ponthieu;;;;;;;;;x
c_ponthieu_adj;Ponthoise;Ponthoise;Ponthoise;;Ponthoise;;;;;;;;;x
c_porhoet;Porhoete;Porhoete;Porhoete;;Porhoete;;;;;;;;;x
c_porhoet_adj;Porhoet;Porhoet;Porhoet;;Porhoet;;;;;;;;;x
c_powys_adj_english;Powysian;Powysian;Powysian;;Powysian;;;;;;;;;x
c_powys_adj_norman;Powysian;Powysian;Powysian;;Powysian;;;;;;;;;x
c_powys_adj_saxon;Powysian;Powysian;Powysian;;Powysian;;;;;;;;;x
c_powys_fadog;Powys Fadog;Powys Fadog;Powys Fadog;;Powys Fadog;;;;;;;;;x
c_powys_fadog_adj;Fadog;Fadog;Fadog;;Fadog;;;;;;;;;x
c_powys_wenwynwyn;Powys Wenwynwyn;Powys Wenwynwyn;Powys Wenwynwyn;;Powys Wenwynwyn;;;;;;;;;x
c_powys_wenwynwyn_adj;Wenwynwyn;Wenwynwyn;Wenwynwyn;;Wenwynwyn;;;;;;;;;x
c_poznanskie_adj_german;Posener;Posener;Posener;;Posener;;;;;;;;;x
c_pressburg_adj_bohemian;Bratislavan;Bratislavan;Bratislavan;;Bratislavan;;;;;;;;;x
c_pskov_adj_german;Pleskauer;Pleskauer;Pleskauer;;Pleskauer;;;;;;;;;x
c_quercy;Quercy;Quercy;Quercy;;Quercy;;;;;;;;;x
c_quercy_adj;Quercy;Quercy;Quercy;;Quercy;;;;;;;;;x
c_ragusa_adj_bulgarian;Dubrovnikan;Dubrovnikan;Dubrovnikan;;Dubrovnikan;;;;;;;;;x
c_ragusa_adj_croatian;Dubrovnikan;Dubrovnikan;Dubrovnikan;;Dubrovnikan;;;;;;;;;x
c_ragusa_adj_serbian;Dubrovnikan;Dubrovnikan;Dubrovnikan;;Dubrovnikan;;;;;;;;;x
c_rennes_adj_breton;Roazhonan;Roazhonan;Roazhonan;;Roazhonan;;;;;;;;;x
c_roscommone_adj;Roscommone;Roscommone;Roscommone;;Roscommone;;;;;;;;;x
c_sancerre;Sancerre;Sancerre;Sancerre;;Sancerre;;;;;;;;;x
c_sancerre_adj;Sancerroise;Sancerroise;Sancerroise;;Sancerroise;;;;;;;;;x
c_savona_adj;Savonaises;Savonaises;Savonaises;;Savonaises;;;;;;;;;x
c_savone;Savona;Savona;Savona;;Savona;;;;;;;;;x
c_savone_adj;savonesi;savonesi;savonesi;;savonesi;;;;;;;;;x
c_scalovia_adj_german;Schalauer;Schalauer;Schalauer;;Schalauer;;;;;;;;;x
c_senj_adj_greek;Attienitiesan;Attienitiesan;Attienitiesan;;Attienitiesan;;;;;;;;;x
c_serdica_adj_bulgarian;Sofian;Sofian;Sofian;;Sofian;;;;;;;;;x
c_serdica_adj_croatian;Sofian;Sofian;Sofian;;Sofian;;;;;;;;;x
c_serdica_adj_polish;Sofian;Sofian;Sofian;;Sofian;;;;;;;;;x
c_serdica_adj_russian;Sofian;Sofian;Sofian;;Sofian;;;;;;;;;x
c_serdica_adj_serbian;Sofian;Sofian;Sofian;;Sofian;;;;;;;;;x
c_sevilla_adj_greek;Hispalisan;Hispalisan;Hispalisan;;Hispalisan;;;;;;;;;x
c_sijilmasa_adj;Sijilmasane;Sijilmasane;Sijilmasane;;Sijilmasane;;;;;;;;;x
c_sistan_adj;Sistane;Sistane;Sistane;;Sistane;;;;;;;;;x
c_sligo_adj;Sligoise;Sligoise;Sligoise;;Sligoise;;;;;;;;;x
c_sopron_adj_german;Ödenburger;Ödenburger;Ödenburger;;Ödenburger;;;;;;;;;x
c_sozopolis_adj_turkish;Ispartan;Ispartan;Ispartan;;Ispartan;;;;;;;;;x
c_stafford_adj;Stafforde;Stafforde;Stafforde;;Stafforde;;;;;;;;;x
c_stavelot_adj;Zutphenienne;Zutphenienne;Zutphenienne;;Zutphenienne;;;;;;;;;x
c_stbrieg_adj_breton;Briegan;Briegan;Briegan;;Briegan;;;;;;;;;x
c_strathearn_adj_gaelic;Èireann;Èireann;Èireann;;Èireann;;;;;;;;;x
c_sudurland;Sudurland;Sudurland;Sudurland;;Sudurland;;;;;;;;;x
c_sudurland_adj;Sudurlandaine;Sudurlandaine;Sudurlandaine;;Sudurlandaine;;;;;;;;;x
c_suze;Suse;Suse;Suse;;Suse;;;;;;;;;x
c_suze_adj;Suse;Suse;Suse;;Suse;;;;;;;;;x
c_szekelyfold_adj_german;Szeklerlander;Szeklerlander;Szeklerlander;;Szeklerlander;;;;;;;;;x
c_szekezfehervar_adj_german;Stuhlweißenburger;Stuhlweißenburger;Stuhlweißenburger;;Stuhlweißenburger;;;;;;;;;x
c_tadmekka_adj;Tadmekkane;Tadmekkane;Tadmekkane;;Tadmekkane;;;;;;;;;x
c_taghaza_adj;Taghazaoui;Taghazaoui;Taghazaoui;;Taghazaoui;;;;;;;;;x
c_teluch_adj_armenian;Tavpluran;Tavpluran;Tavpluran;;Tavpluran;;;;;;;;;x
c_teluch_adj_greek;Dolichean;Dolichean;Dolichean;;Dolichean;;;;;;;;;x
c_timbuktu_adj;Tombouctoise;Tombouctoise;Tombouctoise;;Tombouctoise;;;;;;;;;x
c_tipperary_adj;Tipperarienne;Tipperarienne;Tipperarienne;;Tipperarienne;;;;;;;;;x
c_tonnerre;Tonnerre;Tonnerre;Tonnerre;;Tonnerre;;;;;;;;;x
c_tonnerre_adj;Tonnerre;Tonnerre;Tonnerre;;Tonnerre;;;;;;;;;x
c_tortone;Tortone;Tortone;Tortone;;Tortone;;;;;;;;;x
c_tortone_adj;Tortone;Tortone;Tortone;;Tortone;;;;;;;;;x
c_travonia;Travunia;Travunia;Travunia;;Travunia;;;;;;;;;x
c_travonia_adj;Travoniane;Travoniane;Travoniane;;Travoniane;;;;;;;;;x
c_treger_adj_breton;Tregeran;Tregeran;Tregeran;;Tregeran;;;;;;;;;x
c_tregor;Trégor;Trégor;Trégor;;Trégor;;;;;;;;;x
c_tregor_adj;Tregoronne;Tregoronne;Tregoronne;;Tregoronne;;;;;;;;;x
c_tyana_adj_turkish;Aksarayan;Aksarayan;Aksarayan;;Aksarayan;;;;;;;;;x
c_tyrnovo_adj_greek;Moesian;Moesian;Moesian;;Moesian;;;;;;;;;x
c_tyumen_adj;Tiounène;Tiounène;Tiounène;;Tiounène;;;;;;;;;x
c_vannes_adj_breton;Gwenedian;Gwenedian;Gwenedian;;Gwenedian;;;;;;;;;x
c_vas_adj_german;Eisenburger;Eisenburger;Eisenburger;;Eisenburger;;;;;;;;;x
c_velay;Velais;Velais;Velais;;Velais;;;;;;;;;x
c_velay_adj;Vellave;Vellave;Vellave;;Vellave;;;;;;;;;x
c_vestfirdir;Vestfirdir;Vestfirdir;Vestfirdir;;Vestfirdir;;;;;;;;;x
c_vestfirdir_adj;Vestfirdirienne;Vestfirdirienne;Vestfirdirienne;;Vestfirdirienne;;;;;;;;;x
c_vidin_adj_greek;Bononian;Bononian;Bononian;;Bononian;;;;;;;;;x
c_vintimille;Vintimille;Vintimille;Vintimille;;Vintimille;;;;;;;;;x
c_vintimille_adj;ventimigliesi;ventimigliesi;ventimigliesi;;ventimigliesi;;;;;;;;;x
c_vodi_adj_german;Ingrian;Ingrian;Ingrian;;Ingrian;;;;;;;;;x
c_vodi_adj_north_germanic;Ingrian;Ingrian;Ingrian;;Ingrian;;;;;;;;;x
c_west_dvina_adj_finno_ugric;Dvinan;Dvinan;Dvinan;;Dvinan;;;;;;;;;x
c_west_dvina_adj_german;Dvinan;Dvinan;Dvinan;;Dvinan;;;;;;;;;x
c_west_dvina_adj_north_germanic;Dvinan;Dvinan;Dvinan;;Dvinan;;;;;;;;;x
c_west_dvina_adj_russian;Dvinan;Dvinan;Dvinan;;Dvinan;;;;;;;;;x
c_westderby;Mersey;Mersey;Mersey;;Mersey;;;;;;;;;x
c_westderby_adj;Mersian;Mersian;Mersian;;Mersian;;;;;;;;;x
c_westmeath_adj;Westmidienne;Westmidienne;Westmidienne;;Westmidienne;;;;;;;;;x
c_wicklow_adj;Wicklowne;Wicklowne;Wicklowne;;Wicklowne;;;;;;;;;x
c_wurzburg_adj;Wurzbenbourgeoise;Wurzbenbourgeoise;Wurzbenbourgeoise;;Wurzbenbourgeoise;;;;;;;;;x
c_yatvyagi_adj_german;Alitter;Alitter;Alitter;;Alitter;;;;;;;;;x
c_yatvyagi_adj_west_slavic;Olitan;Olitan;Olitan;;Olitan;;;;;;;;;x
c_york_adj_north_germanic;Jorviker;Jorviker;Jorviker;;Jorviker;;;;;;;;;x
c_ystradtywi_adj_english;Carmarthenian;Carmarthenian;Carmarthenian;;Carmarthenian;;;;;;;;;x
c_ystradtywi_adj_norman;Carmarthenian;Carmarthenian;Carmarthenian;;Carmarthenian;;;;;;;;;x
c_ystradtywi_adj_saxon;Carmarthenian;Carmarthenian;Carmarthenian;;Carmarthenian;;;;;;;;;x
c_zutphen_adj;Zutphene;Zutphene;Zutphene;;Zutphene;;;;;;;;;x
d_abbasid;Abbasiyyah;Abbasiyyah;Abbasiyyah;;Abbasiyyah;;;;;;;;;x
d_abbasid_adj;Abbasside;Abbasside;Abbasside;;Abbasside;;;;;;;;;x
d_abkhazia;Apkhazeti;Apkhazeti;Apkhazeti;;Apkhazeti;;;;;;;;;x
d_achaia;Akhaía;Akhaía;Akhaía;;Akhaía;;;;;;;;;x
