#CODE;ENGLISH;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
serbian_building_1;Small Husar Cavalry Bands;Petit haras de cavalerie hussarde;Kleiner Husarenübungsplatz;;x;;;;;;;;;
RETTYPE_CUL_D1;Pike Phalanx;Phalange de Piques;x;xx;;;;;;;;;;
RETTYPE_CUL_D2;Pike and Archers;Piquiers et archers;x;xx;;;;;;;;;;
RETTYPE_CUL_D3;City Militia;Milice Urbaine;x;xx;;;;;;;;;;
RETTYPE_CUL_Sic1;Sicilian Nobles;Nobles Siciliens;x;xx;;;;;;;;;;
RETTYPE_CUL_Sic2;Sicilian Skirmishers;Tirailleurs Siciliens;x;xx;;;;;;;;;;
RETTYPE_CUL_Sic3;Light Sicilian;Infanterie Légère Sicilienne;x;xx;;;;;;;;;;
RETTYPE_CUL_Azt1;Jaguar Warriors;Guerriers Jaguar;x;xx;;;;;;;;;;
RETTYPE_CUL_Azt2;Aztec Warriors;Guerriers Aztèques;x;xx;;;;;;;;;;
RETTYPE_CUL_Azt3;Aztec Skirmishers;Tirailleurs Aztèques;x;xx;;;;;;;;;;
RETTYPE_CUL_Out1;Western Knights;Chevaliers Occidentaux;x;xx;;;;;;;;;;
RETTYPE_CUL_Out2;Crusaders;Croisés;x;xx;;;;;;;;;;
RETTYPE_CUL_Out3;Peasant Crusaders;Paysans Croisés;x;xx;;;;;;;;;;
RETTYPE_CUL_Ma1;Maghreb Horse & Pike;Horse & Pike;x;xx;;;;;;;;;;
RETTYPE_CUL_Ma2;Maghreb Archers & Pikemen;Maghreb Archers & Pikemen;x;xx;;;;;;;;;;
RETTYPE_CUL_Ma3;North African Raiders;North African Raiders;x;xx;;;;;;;;;;
good_harass_tactic; Devestating Harass Tactic;Tactique de harassement dévastatrice;x;xx;;;;;;;;;;
harass_tactic; Harass Tactic;Tactique de harassement dévastatrice;x;xx;;;;;;;;;;
bad_harass_tactic; Failed Harass Tactic;Echec de la tactique de harasssement ;x;xx;;;;;;;;;;
good_volley_tactic; Devestating Volley Tactic;Volée dévastatrice;x;xx;;;;;;;;;;
volley_tactic; Volley Tactic;Volée dévastatrice;x;xx;;;;;;;;;;
bad_volley_tactic; Failed Volley Tactic;Echec de la volée;x;xx;;;;;;;;;;
good_swarm_tactic; Devestating Swarm Tactic;x;x;xx;;;;;;;;;;
swarm_tactic; Swarm Tactic;x;x;xx;;;;;;;;;;
bad_swarm_tactic; Failed Swarm Tactic;x;x;xx;;;;;;;;;;
good_shieldwall_tactic; Devestating Shieldwall Tactic;x;x;xx;;;;;;;;;;
shieldwall_tactic; Shieldwall Tactic;x;x;xx;;;;;;;;;;
bad_shieldwall_tactic; Failed Shieldwall Tactic;x;x;xx;;;;;;;;;;
good_charge_tactic; Devestating Charge Tactic;x;x;xx;;;;;;;;;;
charge_tactic; Charge Tactic;x;x;xx;;;;;;;;;;
bad_charge_tactic; Failed Charge Tactic;x;x;xx;;;;;;;;;;
good_melee_charge_tactic; Devestating Charge Tactic;x;x;xx;;;;;;;;;;
melee_charge_tactic; Charge Tactic;x;x;xx;;;;;;;;;;
bad_melee_charge_tactic; Failed Charge Tactic;x;x;xx;;;;;;;;;;
good_raid_tactic; Devestating Raid Tactic;x;x;xx;;;;;;;;;;
raid_tactic; Raid Tactic;x;x;xx;;;;;;;;;;
bad_raid_tactic; Failed Raid Tactic;x;x;xx;;;;;;;;;;
good_advance_tactic; Devestating Advance Tactic;x;x;xx;;;;;;;;;;
advance_tactic; Advance Tactic;x;x;xx;;;;;;;;;;
bad_advance_tactic; Failed Advance Tactic;x;x;xx;;;;;;;;;;
good_stand_fast_tactic; Devestating Standfast Tactic;x;x;xx;;;;;;;;;;
stand_fast_tactic; Standfast Tactic;x;x;xx;;;;;;;;;;
bad_stand_fast_tactic; Failed Standfast Tactic;x;x;xx;;;;;;;;;;
good_longbow_volley_tactic; Devestating Longbow Volley Tactic;x;x;xx;;;;;;;;;;
longbow_volley_tactic; Longbow Volley Tactic;x;x;xx;;;;;;;;;;
bad_longbow_volley_tactic; Failed Longbow Volley Tactic;x;x;xx;;;;;;;;;;
good_housecarl_advance_tactic; Devestating Housecarl Advance Tactic;x;x;xx;;;;;;;;;;
housecarl_advance_tactic;Housecarl Advance Tactic;x;x;xx;;;;;;;;;;
bad_housecarl_advance_tactic; Failed Housecarl Advance Tactic;x;x;xx;;;;;;;;;;
good_schiltron_formation_tactic; Devestating Sciltron Formation;x;x;xx;;;;;;;;;;
schiltron_formation_tactic;Schiltron Formation;x;x;xx;;;;;;;;;;
bad_schiltron_formation_tactic; Failed Schiltron Formation;x;x;xx;;;;;;;;;;
good_dutch_pike_formation_tactic; Devestating Dutch Pike Formation;x;x;xx;;;;;;;;;;
dutch_pike_formation_tactic;Dutch Pike Formation;x;x;xx;;;;;;;;;;
bad_dutch_pike_formation_tactic; Failed Dutch Pike Formation;x;x;xx;;;;;;;;;;
good_heavy_cav_charge_tactic; Devestating Heavy Cavalry Charge Tactic;x;x;xx;;;;;;;;;;
heavy_cav_charge_tactic;Heavy Cavalry Charge Tactic;x;x;xx;;;;;;;;;;
bad_heavy_cav_charge_tactic; Failed Heavy Cavalry Charge Tactic;x;x;xx;;;;;;;;;;
good_horsearcher_swarm_tactic; Devestating Horse Archer Swarm Tactic;x;x;xx;;;;;;;;;;
horsearcher_swarm_tactic;Horse Archer Swarm Tactic;x;x;xx;;;;;;;;;;
bad_horsearcher_swarm_tactic; Failed Horse Archer Swarm Tactic;x;x;xx;;;;;;;;;;
good_irish_raid_tactic; Devestating Irish Raid Tactic;x;x;xx;;;;;;;;;;
irish_raid_tactic;Irish Raid Tactic;x;x;xx;;;;;;;;;;
bad_irish_raid_tactic; Failed Irish Raid Tactic;x;x;xx;;;;;;;;;;
good_italian_militia_tactic; Devestating Italian Militia Formation;x;x;xx;;;;;;;;;;
italian_militia_tactic;Italian Militia Formation;x;x;xx;;;;;;;;;;
bad_italian_militia_tactic; Failed Italian Miltia Formation;x;x;xx;;;;;;;;;;
good_swift_russian_advance_tactic; Devestating Swift Russian Advance Tactic;x;x;xx;;;;;;;;;;
swift_russian_advance_tactic;Swift Russian Advance Tactic;x;x;xx;;;;;;;;;;
bad_swift_russian_advance_tactic; Failed Swift Russian Advance Tactic;x;x;xx;;;;;;;;;;
good_missile_onslaught_tactic; Devestating Missile Onslaught Tactic;x;x;xx;;;;;;;;;;
missile_onslaught_tactic;Missile Onslaught Tactic;x;x;xx;;;;;;;;;;
bad_missile_onslaught_tactic; Failed Missile Onslaught Tactic;x;x;xx;;;;;;;;;;
good_hungarian_cav_swarm_tactic; Devestating Hungarian Cavalry Swarm Tactic;x;x;xx;;;;;;;;;;
hungarian_cav_swarm_tactic;Hungarian Cavalry Swarm Tactic;x;x;xx;;;;;;;;;;
bad_hungarian_cav_swarm_tactic; Failed Hungarian Cavalry Swarm Tactic;x;x;xx;;;;;;;;;;
good_caballero_raid_tactic; Devestating Caballero Raid Tactic;x;x;xx;;;;;;;;;;
caballero_raid_tactic;Caballero Raid Tactic;x;x;xx;;;;;;;;;;
bad_caballero_raid_tactic; Failed Caballero Raid Tactic;x;x;xx;;;;;;;;;;
good_mass_skirmish_tactic; Devestating Mass Skirmish Tactic;x;x;xx;;;;;;;;;;
mass_skirmish_tactic;Mass Skirmish Tactic;x;x;xx;;;;;;;;;;
bad_mass_skirmish_tactic; Failed Mass Skirmish Tactic;x;x;xx;;;;;;;;;;
good_baltic_infantry_tactic; Devestating Baltic Infantry Raid Tactic;x;x;xx;;;;;;;;;;
baltic_infantry_tactic;Baltic Infantry Raid Tactic;x;x;xx;;;;;;;;;;
bad_baltic_infantry_tactic; Failed Baltic Infantry Raid Tactic;x;x;xx;;;;;;;;;;
good_caucasus_advance_tactic; Devestating Caucasus Advance Tactic;x;x;xx;;;;;;;;;;
caucasus_advance_tactic;Caucasus Advance Tactic;x;x;xx;;;;;;;;;;
bad_caucasus_advance_tactic; Failed Caucasus Advance Tactic;x;x;xx;;;;;;;;;;
good_eastern_heavy_cav_charge_tactic; Devestating Eastern Heavy Cavalry Charge Tactic;x;x;xx;;;;;;;;;;
eastern_heavy_cav_charge_tactic;Eastern Heavy Cavalry Charge Tactic;x;x;xx;;;;;;;;;;
bad_eastern_heavy_cav_charge_tactic; Failed Eastern Heavy Cavalry Charge Tactic;x;x;xx;;;;;;;;;;
good_embolon_formation_tactic; Devestating Embolon Formation;x;x;xx;;;;;;;;;;
embolon_formation_tactic;Embolon Formation;x;x;xx;;;;;;;;;;
bad_embolon_formation_tactic; Failed Embolon Formation;x;x;xx;;;;;;;;;;
good_pike_square_tactic; Devestating Pike Square Formation;x;x;xx;;;;;;;;;;
pike_square_tactic;Pike Square Formation;x;x;xx;;;;;;;;;;
bad_pike_square_tactic; Failed Pike Square Formation;x;x;xx;;;;;;;;;;
good_light_infantry_assault_tactic; Devestating Light Infantry Assault Tactic;x;x;xx;;;;;;;;;;
light_infantry_assault_tactic;Light Infantry Assault Tactic;x;x;xx;;;;;;;;;;
bad_light_infantry_assault_tactic; Failed Light Infantry Assault Tactic;x;x;xx;;;;;;;;;;
good_mameluke_charge_tactic; Devestating Mameluke Charge Tactic;x;x;xx;;;;;;;;;;
mameluke_charge_tactic;Mameluke Charge Tactic;x;x;xx;;;;;;;;;;
bad_mameluke_charge_tactic; Failed Mameluke Charge Tactic;x;x;xx;;;;;;;;;;
good_light_cavalry_strike_tactic; Devestating Light Cavalry Strike Tactic;x;x;xx;;;;;;;;;;
light_cavalry_strike_tactic;Light Cavalry Strike Tactic;x;x;xx;;;;;;;;;;
bad_light_cavalry_strike_tactic; Failed Light Cavalry Strike Tactic;x;x;xx;;;;;;;;;;
good_levantine_advance_tactic; Devestating Levantine Advance Tactic;x;x;xx;;;;;;;;;;
levantine_advance_tactic;Levantine Advance Tactic;x;x;xx;;;;;;;;;;
bad_levantine_advance_tactic; Failed Levantine Advance Tactic;x;x;xx;;;;;;;;;;
good_saracen_archer_volley_tactic; Devestating Saracen Archer Volley Tactic;x;x;xx;;;;;;;;;;
saracen_archer_volley_tactic;Saracen Archer Volley Tactic;x;x;xx;;;;;;;;;;
bad_saracen_archer_volley_tactic; Failed Saracen Archer Volley Tactic;x;x;xx;;;;;;;;;;
ca_army_barracks_1_desc;Houses heavy infantry and gives a small garrison bonus. Disables all other 'Army' building types;Augmente légèrement la garnison et recrute de l'infanterie lourde. Désactive tout autre bâtiment militaire.;x;xx;;;;;;;;;;
ca_army_drilling_1_desc;Houses light infantry and gives a large garrison bonus. Disables all other 'Army' building types;Augmente la garnison et recrute de l'infanterie légère. Désactive tout autre bâtiment militaire.;x;xx;;;;;;;;;;
ca_fort_1_desc;Upgrades your castle defenses and is nessessary to unlock higher tier buildings;Améliore les défenses du Château. Nécessaire pour débloquer les bâtiments supérieurs.;x;xx;;;;;;;;;;
ca_fort_2_desc;Upgrades your castle defenses and unlocks Tier 2 buildings;Améliore les défenses du Château. Débloque les bâtiments de niveau 2.;x;xx;;;;;;;;;;
ca_fort_3_desc;Upgrades your castle defenses and unlocks Tier 3 buildings;Améliore les défenses du Château. Débloque les bâtiments de niveau 3.;x;xx;;;;;;;;;;
ca_fort_4_desc;Upgrades your castle defenses and unlocks Tier 4 buildings;Améliore les défenses du Château. Débloque les bâtiments de niveau 4.;x;xx;;;;;;;;;;
ca_fort_5_desc;Upgrades your castle defenses and unlocks Tier 5 buildings;Améliore les défenses du Château. Débloque les bâtiments de niveau 5.;x;xx;;;;;;;;;;
ca_fort_mob_1_desc;Adds province defense. Recruits light cav & heavy infantry. Disables all other 'Fort' buildings;Améliore les défences de la province. Recrute de l'infaterie lourde et de la cavalerie légère. Désactive tous les autres types de constructions fortifiées.;x;xx;;;;;;;;;;
ca_fort_def_1_desc;Adds heavy province defense. Recruits archers. Disables all other 'Fort' building types;Augmente les fortifications de la province. Recrute des archers. Désactive tout autre type de bâtiments fortifiés.;x;xx;;;;;;;;;;
ca_econ_town_1_desc;Provides high income & pikemen. Disables other 'Econ' building types;Fourni des piquiers et d'importantes taxes. Désactive tout autre type de bâtiment économique.;x;xx;;;;;;;;;;
ca_econ_peasant_1_desc;Provides medium income. Recruits light infantry & archers. Disables other 'Econ' building types;Fourni des archers de l'infanterie légère et des revenus normaux. Désactive tout autre type de bâtiment économique.;x;xx;;;;;;;;;;
ca_econ_feudal_1_desc;Provides low income & troop morale. Recruits heavy cavalry. Disables other 'Econ' building types;Augmente légèrement le moral des troupes et les revenus. Recrute de la cavalerie Lourde;x;xx;;;;;;;;;;
ca_econ_raiding_1_desc;Provides low income but large amounts of infantry. Disables other 'Econ' building types;Augmente légèrement les revenus et fourni de l'infanterie. Désactive tout autre bâtiment économique.;x;xx;;;;;;;;;;
ca_econ_steppe_1_desc;Provides low income but large amounts of cavalry and light infantry. Disables other 'Econ' building types;Augmente légèrement les revenus. Recrute de l'infanterie légère et de la cavalerie. Désactive tout autre type de bâtimets économiques.;x;xx;;;;;;;;;;
ca_econ_trade_1_desc;Provides medium income & tech bonuses. Recruits light cavalry. Disables other 'Econ' building types;Augmente les revenus et la croissance technologique. Recrute de la cavalerie légère. Désactive tout autre type de bâtments économiques.;x;xx;;;;;;;;;;
ca_fort_1;Keep - Basic Keep;Logis ;x;xx;;;;;;;;;;
ca_fort_2;Keep - Medium Keep;Tour;x;xx;;;;;;;;;;
ca_fort_3;Keep - Large Keep;Donjon;x;xx;;;;;;;;;;
ca_fort_4;Keep -Great Keep;Châtelet;x;xx;;;;;;;;;;
ca_fort_5;Keep - Spectacular Keep;Grand Châtelet;x;xx;;;;;;;;;;
ca_altaic_army_barracks_1;Army - Small Barracks;Armée-Petit Baraquement ;x;xx;;;;;;;;;;
ca_altaic_army_barracks_2;Army - Medium Barracks;Armée-Grand Baraquement;x;xx;;;;;;;;;;
ca_altaic_army_barracks_3;Army - Large Barracks;Armée-Petite Garnison;x;xx;;;;;;;;;;
ca_altaic_army_barracks_4;Army - Huge Barracks;Armée-Grande Garnison;x;xx;;;;;;;;;;
ca_altaic_army_barracks_5;Army - Royal Barracks;Armée-Caserne  ;x;xx;;;;;;;;;;
ca_altaic_army_drilling_1;Army - Basic Drill Yard;Armée-Petit Terrain d'Entrainement de la Milice;x;xx;;;;;;;;;;
ca_altaic_army_drilling_2;Army - Small Drill Yard;Armée-Terrain d'Entrainement de la Milice;x;xx;;;;;;;;;;
ca_altaic_army_drilling_3;Army - Medium Drill Yard;Armée-Terrain d'entrainement de L'Ost;x;xx;;;;;;;;;;
ca_altaic_army_drilling_4;Army - Large Drill Yard;Armée-Grand Terrain d'Entrainement de L'ost;x;xx;;;;;;;;;;
ca_altaic_army_drilling_5;Army - Massive Drill Yard;Armée-Camp d'Entrainement de L'Ost;x;xx;;;;;;;;;;
ca_altaic_fort_mob_1;Fortifications - Sentry Towers;Fortifications-Tours de Guet;x;xx;;;;;;;;;;
ca_altaic_fort_mob_2;Fortifications - Mounted Patrols;Fortifications-Patrouilles Equestres;x;xx;;;;;;;;;;
ca_altaic_fort_mob_3;Fortifications - Sally Ports;Fortifications-Poternes;x;xx;;;;;;;;;;
ca_altaic_fort_mob_4;Fortifications - Raiding Parties;Fortifications-Pilleurs;x;xx;;;;;;;;;;
ca_altaic_fort_mob_5;Fortifications - Large Raiding Parties;Fortifications-Pilleurs;x;xx;;;;;;;;;;
ca_altaic_fort_def_1;Fortifications - Moat;Fortifications-Motte;x;xx;;;;;;;;;;
ca_altaic_fort_def_2;Fortifications - Firing Slits;Fortifications-Meurtrières;x;xx;;;;;;;;;;
ca_altaic_fort_def_3;Fortifications - Reinforced Walls;Fortifications-Enceintes Fortifiés;x;xx;;;;;;;;;;
ca_altaic_fort_def_4;Fortifications - Rounded Enflilade Towers;Fortifications-Tours Rondes;x;xx;;;;;;;;;;
ca_altaic_fort_def_5;Fortifications - Secondary Inner Wall;Fortifications-Enceinte Intérieure;x;xx;;;;;;;;;;
ca_altaic_econ_town_1;Econ - Tiny Castle Town;Hameau;x;xx;;;;;;;;;;
ca_altaic_econ_town_2;Econ - Small Castle Town;Petit Village;x;xx;;;;;;;;;;
ca_altaic_econ_town_3;Econ - Medium Castle Town;Village;x;xx;;;;;;;;;;
ca_altaic_econ_town_4;Econ - Large Castle Town;Bourgade;x;xx;;;;;;;;;;
ca_altaic_econ_town_5;Econ - Bustling Castle Town;Bourg;x;xx;;;;;;;;;;
ca_altaic_econ_peasant_1;Econ - Peasant Farmland;Petites cultures;x;xx;;;;;;;;;;
ca_altaic_econ_peasant_2;Econ - Growing Peasant Farmland;Cultures;x;xx;;;;;;;;;;
ca_altaic_econ_peasant_3;Econ - Flourishing Peasant Farmland;Cultures florissantes;x;xx;;;;;;;;;;
ca_altaic_econ_peasant_4;Econ - Rich Peasant Farmland;Champs;x;xx;;;;;;;;;;
ca_altaic_econ_peasant_5;Econ - Abundant Peasant Farmland;Champs Florissants;x;xx;;;;;;;;;;
ca_altaic_econ_feudal_1;Econ - Sparse Feudal Estates;Petit fief;x;xx;;;;;;;;;;
ca_altaic_econ_feudal_2;Econ - Meager Feudal Estates;Modeste Fief;x;xx;;;;;;;;;;
ca_altaic_econ_feudal_3;Econ - Medium Feudal Estates;Fief;x;xx;;;;;;;;;;
ca_altaic_econ_feudal_4;Econ - Considerable Feudal Estates;Grand Fief;l;xx;;;;;;;;;;
ca_altaic_econ_feudal_5;Econ - Extensive Feudal Estates;Immense Fief;x;xx;ca_altaic_army_barracks_1;Army - Small Barracks;x;x;xx;ca_altaic_army_barracks_1;Army - Small Barracks;x;x;xx;ca_altaic_army_barracks_1;Army - Small Barracks;x;x;xx;ca_altaic_army_barracks_1;Army - Small Barracks;x;x;xx;ca_altaic_army_barracks_1;Army - Small Barracks;x;x;xx;ca_altaic_army_barracks_1;Army - Small Barracks;x;x;xx;ca_altaic_army_barracks_1;Army - Small Barracks;x;x;xx;ca_altaic_army_barracks_1;Army - Small Barracks;x;x;xx;ca_altaic_army_barracks_1;Army - Small Barracks;x;x;xx;ca_altaic_army_barracks_1;Army - Small Barracks;x;x;xx;ca_altaic_army_barracks_1;Army - Small Barracks;x;x;xx;ca_altaic_army_barracks_1;Army - Small Barracks;x;x;xx;ca_altaic_army_barracks_1;Army - Small Barracks;x;x;xx;ca_altaic_army_barracks_1;Army - Small Barracks;x;x;xx;ca_altaic_army_barracks_1;Army - Small Barracks;x;x;xx;ca_altaic_army_barracks_1;Army - Small Barracks;x;x;xx;ca_altaic_army_barracks_1;Army - Small Barracks;x;x;xx;ca_altaic_army_barracks_1;Army - Small Barracks;x;x;xx;ca_altaic_army_barracks_1;Army - Small Barracks;x;x;xx;ca_altaic_army_barracks_1;Army - Small Barracks;x;x;xx;ca_altaic_army_barracks_1;Army - Small Barracks;x;x;xx;ca_altaic_army_barracks_1;Army - Small Barracks;x;x;xx;ca_altaic_army_barracks_1;Army - Small Barracks;x;x;xx;ca_altaic_army_barracks_1;Army - Small Barracks;x;x;xx;ca_altaic_army_barracks_1;Army - Small Barracks;x;x;xx;ca_altaic_army_barracks_1;Army - Small Barracks;x;x;xx;ca_altaic_army_barracks_1;Army - Small Barracks;x;x;xx;ca_altaic_army_barracks_1;Army - Small Barracks;x;x;xx;ca_altaic_army_barracks_1;Army - Small Barracks;x;x;xx;ca_altaic_army_barracks_1;Army - Small Barracks;x;x;xx;ca_altaic_army_barracks_1;Army - Small Barracks;x;x;xx;ca_altaic_army_barracks_1;Army - Small Barracks;x;x;xx;ca_altaic_army_barracks_1;Army - Small Barracks;x;x;xx;ca_altaic_army_barracks_1;Army - Small Barracks;x;x;xx;ca_altaic_army_barracks_1;Army - Small Barracks;x;x;xx;ca_altaic_army_barracks_1;Army - Small Barracks;x;x;xx;ca_altaic_army_barracks_1;Army - Small Barracks;x;x;xx;ca_altaic_army_barracks_1;Army - Small Barracks;x;x;xx;ca_altaic_army_barracks_1;Army - Small Barracks;x;x;xx;ca_altaic_army_barracks_1;Army - Small Barracks;x;x;xx;ca_altaic_army_barracks_1;Army - Small Barracks;x;x;xx;ca_altaic_army_barracks_1;Army - Small Barracks;x;x;xx;ca_altaic_army_barracks_1;Army - Small Barracks;x;x;xx;ca_altaic_army_barracks_1;Army - Small Barracks;x;x;xx;ca_altaic_army_barracks_1;Army - Small Barracks;x;x;xx;ca_altaic_army_barracks_1;Army - Small Barracks;x;x;xx;ca_altaic_army_barracks_1;Army - Small Barracks;x;x;xx;ca_altaic_army_barracks_1;Army - Small Barracks;x;x;xx;ca_altaic_army_barracks_1;Army - Small Barracks;x;x;xx;ca_altaic_army_barracks_1;Army - Small Barracks;x;x;xx;ca_altaic_army_barracks_1;Army - Small Barracks;x;x;xx;ca_altaic_army_barracks_1;Army - Small Barracks;x;x;xx;ca_altaic_army_barracks_1;Army - Small Barracks;x;x;xx;ca_altaic_army_barracks_1;Army - Small Barracks;x;x;xx;ca_altaic_army_barracks_1;Army - Small Barracks;x;x;xx;ca_altaic_army_barracks_1;Army - Small Barracks;x;x;xx;ca_altaic_army_barracks_1;Army - Small Barracks;x;x;xx;ca_altaic_army_barracks_1;Army - Small Barracks;x;x;xx;ca_altaic_army_barracks_1;Army - Small Barracks;x;x;xx;ca_altaic_army_barracks_1;Army - Small Barracks;x;x;xx;ca_altaic_army_barracks_1;Army - Small Barracks;x;x;xx;ca_altaic_army_barracks_1;Army - Small Barracks;x;x;xx;ca_altaic_army_barracks_1;Army - Small Barracks;x;x;xx;ca_altaic_army_barracks_1;Army - Small Barracks;x;x;xx;ca_altaic_army_barracks_1;Army - Small Barracks;x;x;xx;ca_altaic_army_barracks_1;Army - Small Barracks;x;x;xx;ca_altaic_army_barracks_1;Army - Small Barracks;x;x;xx;ca_altaic_army_barracks_1;Army - Small Barracks;x;x;xx;ca_altaic_army_barracks_1;Army - Small Barracks;x;x;xx;ca_altaic_army_barracks_1;Army - Small Barracks;x;x;xx;ca_altaic_army_barracks_1;Army - Small Barracks;x;x;xx;ca_altaic_army_barracks_1;Army - Small Barracks;x;x;xx;ca_altaic_army_barracks_1;Army - Small Barracks
ca_altaic_econ_trade_1;Econ - Small Trading Post;Petit poste de Commerce;x;xx;;;;;;;;;;
ca_altaic_econ_trade_2;Econ - Large Trading Post;Grand Poste de Commerce;x;xx;;;;;;;;;;
ca_altaic_econ_trade_3;Econ - Trade Caravans;Caravanes;x;xx;;;;;;;;;;
ca_altaic_econ_trade_4;Econ - Merchant Guilds;Guildes des Marchants;x;xx;;;;;;;;;;
ca_altaic_econ_trade_5;Econ - Massive Trade Marketplace;Grande Place du Marché;x;xx;;;;;;;;;;
ca_altaic_econ_steppe_1;Econ - Sparse Nomadic Tribes;Petits Clans;x;xx;;;;;;;;;;
ca_altaic_econ_steppe_2;Econ - Meager Nomadic Tribes;Grand Clans;x;xx;;;;;;;;;;
ca_altaic_econ_steppe_3;Econ - Nomadic Tribes;Tribus Nomades;x;xx;;;;;;;;;;
ca_altaic_econ_steppe_4;Econ - Considerable Nomadic Tribes;Grandes Tribus Nomades;x;xx;;;;;;;;;;
ca_altaic_econ_steppe_5;Econ - Vast Nomadic Tribes;Hordes Nomades;x;xx;;;;;;;;;;
ca_andalusian_army_barracks_1;Army - Small Barracks;Armée-Petit Baraquement ;x;xx;;;;;;;;;;
ca_andalusian_army_barracks_2;Army - Medium Barracks;Armée-Grand Baraquement;x;xx;;;;;;;;;;
ca_andalusian_army_barracks_3;Army - Large Barracks;Armée-Petite Garnison;x;xx;;;;;;;;;;
ca_andalusian_army_barracks_4;Army - Huge Barracks;Armée-Grande Garnison;x;xx;;;;;;;;;;
ca_andalusian_army_barracks_5;Army - Royal Barracks;Armée-Caserne  ;x;xx;;;;;;;;;;
ca_andalusian_army_drilling_1;Army - Basic Drill Yard;Armée-Petit Terrain d'Entrainement de la Milice;x;xx;;;;;;;;;;
ca_andalusian_army_drilling_2;Army - Small Drill Yard;Armée-Terrain d'Entrainement de la Milice;x;xx;;;;;;;;;;
ca_andalusian_army_drilling_3;Army - Medium Drill Yard;Armée-Terrain d'entrainement de L'Ost;x;xx;;;;;;;;;;
ca_andalusian_army_drilling_4;Army - Large Drill Yard;Armée-Grand Terrain d'Entrainement de L'ost;x;xx;;;;;;;;;;
ca_andalusian_army_drilling_5;Army - Massive Drill Yard;Armée-Camp d'Entrainement de L'Ost;x;xx;;;;;;;;;;
ca_andalusian_fort_mob_1;Fortifications - Sentry Towers;Fortifications-Tours de Guet;x;xx;;;;;;;;;;
ca_andalusian_fort_mob_2;Fortifications - Mounted Patrols;Fortifications-Patrouilles Equestres;x;xx;;;;;;;;;;
ca_andalusian_fort_mob_3;Fortifications - Sally Ports;Fortifications-Poternes;x;xx;;;;;;;;;;
ca_andalusian_fort_mob_4;Fortifications - Raiding Parties;Fortifications-Pilleurs;x;xx;;;;;;;;;;
ca_andalusian_fort_mob_5;Fortifications - Large Raiding Parties;Fortifications-Pilleurs;x;xx;;;;;;;;;;
ca_andalusian_fort_def_1;Fortifications - Moat;Fortifications-Motte;x;xx;;;;;;;;;;
ca_andalusian_fort_def_2;Fortifications - Firing Slits;Fortifications-Meurtrières;x;xx;;;;;;;;;;
ca_andalusian_fort_def_3;Fortifications - Reinforced Walls;Fortifications-Enceintes Fortifiés;x;xx;;;;;;;;;;
ca_andalusian_fort_def_4;Fortifications - Rounded Enflilade Towers;Fortifications-Tours Rondes;x;xx;;;;;;;;;;
ca_andalusian_fort_def_5;Fortifications - Secondary Inner Wall;Fortifications-Enceinte Intérieure;x;xx;;;;;;;;;;
ca_andalusian_econ_town_1;Econ - Tiny Castle Town;Hameau;x;xx;;;;;;;;;;
ca_andalusian_econ_town_2;Econ - Small Castle Town;Petit Village;x;xx;;;;;;;;;;
ca_andalusian_econ_town_3;Econ - Medium Castle Town;Village;x;xx;;;;;;;;;;
ca_andalusian_econ_town_4;Econ - Large Castle Town;Bourgade;x;xx;;;;;;;;;;
ca_andalusian_econ_town_5;Econ - Bustling Castle Town;Bourg;x;xx;;;;;;;;;;
ca_andalusian_econ_peasant_1;Econ - Peasant Farmland;Petites cultures;x;xx;;;;;;;;;;
ca_andalusian_econ_peasant_2;Econ - Growing Peasant Farmland;Cultures;x;xx;;;;;;;;;;
ca_andalusian_econ_peasant_3;Econ - Flourishing Peasant Farmland;Cultures florissantes;x;xx;;;;;;;;;;
ca_andalusian_econ_peasant_4;Econ - Rich Peasant Farmland;Champs;x;xx;;;;;;;;;;
ca_andalusian_econ_peasant_5;Econ - Abundant Peasant Farmland;Champs Florissants;x;xx;;;;;;;;;;
ca_andalusian_econ_feudal_1;Econ - Sparse Feudal Estates;Petit fief;x;xx;;;;;;;;;;
ca_andalusian_econ_feudal_2;Econ - Meager Feudal Estates;Modeste Fief;x;xx;;;;;;;;;;
ca_andalusian_econ_feudal_3;Econ - Medium Feudal Estates;Fief;x;xx;;;;;;;;;;
ca_andalusian_econ_feudal_4;Econ - Considerable Feudal Estates;Grand Fief;x;xx;;;;;;;;;;
ca_andalusian_econ_feudal_5;Econ - Extensive Feudal Estates;Immense Fief;x;xx;;;;;;;;;;
ca_andalusian_econ_trade_1;Econ - Small Trading Post;Petit poste de Commerce;x;xx;;;;;;;;;;
ca_andalusian_econ_trade_2;Econ - Large Trading Post;Grand Poste de Commerce;x;xx;;;;;;;;;;
ca_andalusian_econ_trade_3;Econ - Trade Caravans;Caravanes;x;xx;;;;;;;;;;
ca_andalusian_econ_trade_4;Econ - Merchant Guilds;Guildes des Marchants;x;xx;;;;;;;;;;
ca_andalusian_econ_trade_5;Econ - Massive Trade Marketplace;Grande Place du Marché;x;xx;;;;;;;;;;
ca_armenian_army_barracks_1;Army - Small Barracks;Armée-Petit Baraquement ;x;xx;;;;;;;;;;
